#{"t_start": 1602351007.3217254, "env_id": "lowthrust-v0"}
r,l,t
-27.688929,40,14.289854
-179.217168,40,14.431644
-78.388268,40,14.463399
-54.200108,40,14.494018
-80.516388,40,14.524011
-150.193586,40,14.667216
-131.737934,40,14.699603
-133.238257,40,14.729773
-92.991633,40,14.76035
-159.586089,40,14.904565
-38.881604,40,14.935935
-79.04574,40,14.96533
-131.012056,40,14.996463
-164.516111,40,15.137967
-94.54662,40,15.169142
-196.300903,40,15.199652
-121.275471,40,15.229073
-86.655246,40,15.369646
-141.807618,40,15.401241
-72.160862,40,15.432031
-102.389255,40,15.462104
-67.383733,40,15.605249
-100.647908,40,15.63706
-81.031542,40,15.668099
-118.581043,40,15.699024
-51.739852,40,15.842073
-50.036683,40,15.871263
-96.592185,40,15.900654
-70.544537,40,15.93039
-71.844961,40,16.071651
-71.210707,40,16.103032
-88.541401,40,16.133577
-70.507781,40,16.164164
-38.77339,40,16.305546
-37.434188,40,16.3377
-129.445455,40,16.368646
-55.391222,40,16.398763
-34.922969,40,16.541151
-45.36972,40,16.571975
-61.656785,40,16.601283
-88.139285,40,16.631194
-80.003289,40,16.773508
-25.989311,40,16.804641
-91.936825,40,16.834884
-52.898521,40,16.866624
-67.076935,40,17.008003
-66.230442,40,17.0391
-36.794706,40,17.067943
-103.371119,40,17.098002
-40.144782,40,17.240554
-69.284927,40,17.271346
-67.941713,40,17.301114
-60.650932,40,17.332287
-67.79365,40,17.475371
-48.935506,40,17.506908
-100.980963,40,17.536299
-61.077961,40,17.574371
-11.926703,40,17.717257
-63.39609,40,17.749513
-51.13787,40,17.780042
-51.140852,40,17.811179
-58.143808,40,17.953902
-25.859866,40,17.984316
-67.414031,40,18.014876
-41.410087,40,18.044811
-42.258767,40,18.184876
-94.687495,40,18.215052
-26.279013,40,18.24474
-39.811866,40,18.275434
-75.898108,40,18.41897
-16.320358,40,18.449241
-86.891029,40,18.478201
-57.014313,40,18.507945
-13.69546,40,18.652138
-22.316325,40,18.683792
-39.61258,40,18.713281
-44.95861,40,18.743079
-19.249878,40,18.886113
-78.26804,40,18.918211
