#{"t_start": 1595955243.0276127, "env_id": "lowthrust-v0"}
r,l,t
-684.441047,40,9.58683
-506.423847,40,9.617703
-335.109609,40,9.647638
-535.512275,40,9.677858
-327.468864,40,9.841138
-271.410529,40,9.873349
-279.1862,40,9.906253
-302.713443,40,9.939479
-365.012942,40,10.103753
-347.120025,40,10.133697
-437.330935,40,10.163826
-297.897577,40,10.193895
-320.454928,40,10.35957
-422.403784,40,10.390312
-306.564119,40,10.419859
-233.247374,40,10.448981
-202.182679,40,10.61341
-284.100547,40,10.643607
-335.319443,40,10.673053
-350.606042,40,10.70322
-397.36703,40,10.865428
-414.939866,40,10.896179
-329.177696,40,10.926605
-338.498223,40,10.957166
-333.357494,40,11.119425
-207.890392,40,11.150289
-328.108188,40,11.18123
-378.432409,40,11.211858
-428.838817,40,11.377151
-274.834924,40,11.407798
-366.224346,40,11.439191
-424.037776,40,11.469669
-321.066379,40,11.631978
-379.25891,40,11.661921
-244.49331,40,11.690696
-382.222766,40,11.719482
-287.426141,40,11.879718
-336.464201,40,11.910127
-409.463169,40,11.940214
-311.26061,40,11.969748
-262.450751,40,12.131096
-111.427633,40,12.16124
-412.770335,40,12.190318
-172.410328,40,12.219725
-193.084478,40,12.383968
-395.808169,40,12.413983
-249.087748,40,12.443217
-282.039909,40,12.472405
-293.363658,40,12.634933
-177.564175,40,12.665591
-266.400574,40,12.694673
-218.789547,40,12.723522
-355.480091,40,12.886819
-335.021387,40,12.917612
-296.779189,40,12.948258
-221.299979,40,12.977499
-306.594634,40,13.13959
-100.028921,40,13.170708
-205.059328,40,13.200955
-236.935522,40,13.229825
-277.123955,40,13.392504
-191.765798,40,13.422859
-279.248616,40,13.452251
-216.100111,40,13.482531
-163.449513,40,13.643587
-235.19984,40,13.674518
-219.091673,40,13.704368
-253.104155,40,13.733655
-268.926935,40,13.896276
-75.076787,40,13.926168
-220.416409,40,13.955106
-131.711784,40,13.984382
-155.213493,40,14.14771
-205.167074,40,14.178742
-183.119359,40,14.208321
-174.947675,40,14.238776
-122.329461,40,14.400794
-186.653877,40,14.430738
-70.319333,40,14.461255
-200.340725,40,14.491041
-211.031635,40,14.651334
-245.255809,40,14.681264
-129.529453,40,14.711405
-188.056446,40,14.741896
-206.735655,40,14.909131
-146.979906,40,14.940869
-112.046894,40,14.971012
-167.317897,40,15.000843
-238.512887,40,15.161026
-161.430803,40,15.191235
-204.877353,40,15.220861
-204.545843,40,15.250863
-58.412004,40,15.415669
-188.766378,40,15.446586
-186.569339,40,15.477252
-110.062571,40,15.506756
-100.406912,40,15.669888
-156.696997,40,15.70122
-129.242359,40,15.731723
-223.296035,40,15.761949
-109.530546,40,15.926539
-88.851625,40,15.957258
-95.845688,40,15.988198
-128.936344,40,16.018552
-85.083249,40,16.183851
-160.934353,40,16.214763
-87.127853,40,16.246325
-188.804829,40,16.275504
-106.783832,40,16.45104
-39.749085,40,16.48243
-176.588453,40,16.512002
-232.679643,40,16.541658
-47.289955,40,16.707025
-100.193046,40,16.738052
-150.167109,40,16.767601
-39.954902,40,16.796183
-85.244217,40,16.95795
-84.860833,40,16.988267
-162.514773,40,17.017908
-97.959715,40,17.047184
-50.542155,40,17.211989
-130.998079,40,17.241824
-178.821265,40,17.271194
-36.921675,40,17.300327
-80.27787,40,17.464449
-80.692099,40,17.494575
-139.338483,40,17.525171
-117.494171,40,17.554292
-95.456355,40,17.716856
-124.643505,40,17.747273
-25.525099,40,17.778027
-59.68105,40,17.808349
-52.563625,40,17.969242
-145.628283,40,17.999784
-63.698446,40,18.028722
-59.904414,40,18.059165
-74.457547,40,18.220758
-134.204633,40,18.251755
-94.133546,40,18.282337
-94.485214,40,18.312264
-134.286557,40,18.473913
-111.475637,40,18.504047
-81.105097,40,18.534493
-74.50894,40,18.564469
-107.74873,40,18.724266
-43.574687,40,18.755136
-56.81849,40,18.7849
-65.017133,40,18.81442
-48.824432,40,18.977848
-69.72172,40,19.008716
-110.24747,40,19.039076
-117.710647,40,19.068772
-35.768464,40,19.237478
-71.565927,40,19.268313
-112.446656,40,19.299047
-89.472803,40,19.329497
-69.809893,40,19.492956
-87.15617,40,19.523059
-49.69238,40,19.553305
-67.115951,40,19.583107
-30.347281,40,19.754166
-66.869214,40,19.7857
-73.508706,40,19.815222
-90.033095,40,19.843865
-109.310553,40,20.012294
-54.683464,40,20.042175
-54.290404,40,20.072887
-63.324998,40,20.101973
-47.07562,40,20.264807
-65.981786,40,20.29465
-99.929439,40,20.325229
-80.307884,40,20.354822
-44.098404,40,20.515714
-87.533436,40,20.546488
-42.906664,40,20.575917
-71.393542,40,20.604812
-44.292535,40,20.770321
-32.578643,40,20.801197
-48.263217,40,20.8312
-31.269726,40,20.861329
-81.504865,40,21.024984
-68.983057,40,21.055117
-74.332107,40,21.085424
-26.633916,40,21.116218
-26.554002,40,21.288995
-65.537644,40,21.320124
-30.937274,40,21.351041
-87.492843,40,21.380483
-90.115381,40,21.54763
-62.588607,40,21.578072
-69.018063,40,21.607986
-67.121336,40,21.637005
-10.813398,40,21.797567
-17.091447,40,21.827426
-81.955546,40,21.857707
-59.699154,40,21.88759
-55.708592,40,22.050918
-45.206891,40,22.081951
-140.776829,40,22.112017
-29.20808,40,22.141009
-22.750629,40,22.304761
-117.422884,40,22.335292
-38.47275,40,22.365341
-64.058636,40,22.394575
-91.09869,40,22.557953
-37.557491,40,22.589464
-45.735573,40,22.619289
-34.002513,40,22.648231
-42.275184,40,22.812344
-10.322427,40,22.842314
-122.27141,40,22.87297
-59.067488,40,22.902611
-42.075654,40,23.075498
-25.865789,40,23.106003
-56.920168,40,23.136999
-39.588754,40,23.166673
-65.166399,40,23.33015
-39.924051,40,23.360701
-64.063907,40,23.390205
-10.073849,40,23.419802
-11.940685,40,23.585886
-7.904773,40,23.618055
-30.290266,40,23.647228
-18.337936,40,23.676019
-34.938054,40,23.84271
-19.494197,40,23.87294
-16.56934,40,23.903828
-36.693844,40,23.932825
-46.066785,40,24.102715
-18.135051,40,24.132334
-39.782651,40,24.161712
-35.838926,40,24.191276
-38.969681,40,24.351909
-37.367768,40,24.382585
-42.490589,40,24.413762
-38.383315,40,24.445246
-52.090213,40,24.606879
-40.346351,40,24.636608
-35.152176,40,24.66531
-71.116053,40,24.695171
-11.387926,40,24.864998
-50.640452,40,24.895035
-17.774747,40,24.92496
-11.31474,40,24.955143
-8.636185,40,25.116663
-20.763437,40,25.146729
-19.547908,40,25.177783
-60.693576,40,25.207627
-23.332243,40,25.368214
-20.758723,40,25.398046
-21.76788,40,25.427291
-19.709089,40,25.458155
-23.289408,40,25.621285
-14.629121,40,25.650915
-45.957293,40,25.681272
-19.879395,40,25.710524
-10.524808,40,25.877738
-7.835767,40,25.908544
-17.01861,40,25.938699
-17.759234,40,25.968692
-54.099822,40,26.136684
-20.664554,40,26.167702
-14.334259,40,26.197485
-28.764313,40,26.226851
-8.646499,40,26.388
-30.293604,40,26.418056
-14.012897,40,26.447368
-17.732813,40,26.476865
-10.183734,40,26.641122
-10.552302,40,26.672666
-14.364171,40,26.703013
-21.605917,40,26.731211
-13.942131,40,26.892008
-20.76036,40,26.922427
-18.146063,40,26.952982
-23.593374,40,26.982795
-19.422677,40,27.144896
-14.754115,40,27.174916
-14.304419,40,27.204892
-11.879154,40,27.234004
-11.295945,40,27.395479
-15.392782,40,27.426512
-19.856779,40,27.456943
-18.348077,40,27.48647
-18.662446,40,27.652273
-10.220044,40,27.683239
-10.01474,40,27.712998
-16.039273,40,27.742404
-14.396698,40,27.909554
-15.825604,40,27.940588
-9.082085,40,27.971412
-13.423373,40,28.001128
-12.141413,40,28.163431
-8.625904,40,28.19417
-8.769471,40,28.223522
-6.363213,40,28.25255
-25.86712,40,28.413004
-9.976238,40,28.443532
-15.802837,40,28.473974
-10.686827,40,28.503433
-15.368937,40,28.664153
-13.368759,40,28.693708
-18.113975,40,28.722392
-27.159805,40,28.751737
-10.644061,40,28.91382
-17.241873,40,28.943913
-10.125817,40,28.972953
-15.514656,40,29.002012
-10.385523,40,29.167452
-17.147041,40,29.198618
-15.861335,40,29.227566
-16.70957,40,29.256909
-13.382679,40,29.420124
-8.919508,40,29.450067
-15.405085,40,29.479445
-13.60135,40,29.508538
-16.822084,40,29.67219
-11.6773,40,29.703126
-26.80306,40,29.733223
-17.579882,40,29.762286
-13.881112,40,29.930386
-7.960191,40,29.960612
-14.612435,40,29.990635
-25.236079,40,30.019979
-13.458712,40,30.185919
-7.845147,40,30.215566
-9.085185,40,30.244464
-12.471745,40,30.275115
-9.166106,40,30.436084
-10.041404,40,30.466856
-10.304791,40,30.495684
-10.425328,40,30.524656
-19.082493,40,30.691659
-13.238365,40,30.722186
-8.759859,40,30.751789
-17.165784,40,30.781631
-24.20081,40,30.942596
-18.541725,40,30.973606
-8.857211,40,31.003263
-10.032826,40,31.032599
-12.771293,40,31.199813
-21.154082,40,31.230075
-8.153252,40,31.258923
-8.449392,40,31.288
-18.941012,40,31.458641
-6.400409,40,31.489429
-8.347,40,31.518596
-6.468366,40,31.54834
-9.031615,40,31.70941
-12.766563,40,31.739581
-7.042017,40,31.768947
-8.167754,40,31.798455
-6.271885,40,31.966291
-5.645336,40,31.996885
-8.435341,40,32.025616
-10.026513,40,32.054821
-15.88423,40,32.218296
-7.748359,40,32.248541
-7.061182,40,32.278431
-7.047337,40,32.307593
-12.565752,40,32.473682
-9.165319,40,32.504178
-5.802088,40,32.534768
-11.714497,40,32.564171
-17.410252,40,32.725099
-6.783194,40,32.75571
-15.909085,40,32.785874
-13.045741,40,32.815531
-11.274073,40,32.984641
-10.542498,40,33.015322
-12.281694,40,33.045298
-15.777874,40,33.074044
-13.188108,40,33.236271
-9.181876,40,33.267066
-8.914991,40,33.297277
-8.693852,40,33.326203
-7.845601,40,33.488958
-6.951717,40,33.520189
-8.294841,40,33.54991
-4.848259,40,33.579193
-12.349027,40,33.741563
-9.731427,40,33.771976
-5.40249,40,33.801678
-8.442001,40,33.830798
-11.403489,40,33.991852
-7.046434,40,34.022979
-6.697084,40,34.053141
-16.235426,40,34.081815
-12.701917,40,34.252717
-12.40747,40,34.284883
-18.912719,40,34.31743
-7.49804,40,34.349624
-12.038786,40,34.520765
-9.143971,40,34.550817
-6.770145,40,34.581128
-15.132468,40,34.610929
-6.631037,40,34.772989
-7.098302,40,34.803198
-6.228808,40,34.832612
-14.823398,40,34.861902
-7.037648,40,35.022944
-29.496217,40,35.052302
-12.630394,40,35.081465
-6.640957,40,35.111153
-7.098399,40,35.273413
-11.561869,40,35.302726
-4.939027,40,35.331897
-9.666692,40,35.361028
-6.903975,40,35.52412
-8.177865,40,35.5552
-6.329455,40,35.585811
-12.264524,40,35.615611
-11.823468,40,35.778993
-6.026673,40,35.809296
-13.232279,40,35.839664
-6.090641,40,35.869357
-8.914607,40,36.03455
-5.828617,40,36.065425
-7.607336,40,36.095114
-14.560453,40,36.124832
-9.819199,40,36.287231
-10.619377,40,36.3174
-6.554261,40,36.347846
-4.693344,40,36.377156
-7.866577,40,36.541018
-28.334794,40,36.571951
-16.490466,40,36.602025
-6.885904,40,36.631139
-9.815809,40,36.804792
-20.619077,40,36.835197
-7.857619,40,36.864991
-4.980025,40,36.894814
-12.191986,40,37.057119
-13.836071,40,37.087464
-6.44543,40,37.117889
-5.973889,40,37.147501
-8.478093,40,37.313764
-7.956245,40,37.343957
-14.397962,40,37.374587
-7.980356,40,37.404935
-6.544737,40,37.566674
-4.359826,40,37.597167
-6.651178,40,37.626349
-21.553871,40,37.655436
-10.576813,40,37.821893
-6.304002,40,37.85295
-5.91657,40,37.883746
-7.860057,40,37.914898
-5.958517,40,38.076877
-7.62417,40,38.106956
-6.132714,40,38.137243
-3.707577,40,38.167358
-9.31804,40,38.334903
-4.30557,40,38.365173
-4.614493,40,38.395372
-5.846661,40,38.425161
-5.935361,40,38.58815
-3.827734,40,38.618571
-14.64406,40,38.648116
-10.86259,40,38.678397
-14.735168,40,38.84487
-8.329299,40,38.875801
-6.326841,40,38.906214
-14.457593,40,38.935544
-3.920798,40,39.103313
-7.988819,40,39.134249
-9.170357,40,39.16426
-5.742722,40,39.193256
-7.609014,40,39.355371
-6.540412,40,39.386314
-7.623082,40,39.415313
-5.00359,40,39.444101
-5.189832,40,39.608616
-6.230016,40,39.638202
-8.319595,40,39.66858
-12.846685,40,39.697675
-13.90833,40,39.867132
-4.015686,40,39.903188
-7.77491,40,39.937548
-15.871311,40,39.97046
-4.452958,40,40.13459
-7.902902,40,40.168695
-7.947399,40,40.202286
-8.413137,40,40.236484
-4.726311,40,40.398342
-5.354585,40,40.428803
-8.879062,40,40.4592
-6.989104,40,40.489433
-5.185287,40,40.650686
-12.600393,40,40.681985
-4.07385,40,40.712793
-12.20814,40,40.741541
-9.711981,40,40.903865
-5.752647,40,40.934762
-5.88919,40,40.963947
-3.615756,40,40.997511
-8.185923,40,41.167938
-11.226868,40,41.20235
-5.016403,40,41.235579
-5.949565,40,41.267651
-6.266688,40,41.431035
-6.52409,40,41.461889
-4.117976,40,41.491789
-4.983323,40,41.521632
-7.063979,40,41.682761
-16.990218,40,41.712721
-3.952176,40,41.742533
-11.831781,40,41.771863
-5.619597,40,41.936025
-9.550866,40,41.9663
-7.56806,40,41.995835
-10.385966,40,42.025113
-3.255761,40,42.188997
-9.466877,40,42.220403
-6.327981,40,42.250484
-5.895374,40,42.279562
-5.373932,40,42.455695
-3.761804,40,42.486952
-4.233822,40,42.516588
-11.229464,40,42.547281
-12.90004,40,42.710583
-4.898196,40,42.740776
-10.33879,40,42.770787
-12.122929,40,42.800253
-15.467264,40,42.966705
-14.619211,40,42.997707
-7.37669,40,43.02793
-7.25337,40,43.056547
-6.224464,40,43.216793
-6.204072,40,43.247611
-4.287785,40,43.277318
-6.369461,40,43.306676
-8.296535,40,43.476851
-3.405942,40,43.507862
-6.555015,40,43.538322
-5.850044,40,43.567591
-4.854725,40,43.731479
-3.79029,40,43.762118
-8.475765,40,43.792509
-7.820439,40,43.822109
-4.498781,40,43.982714
-3.891639,40,44.013097
-3.907112,40,44.042149
-3.869369,40,44.07127
-9.092489,40,44.233877
-4.875482,40,44.264837
-6.888259,40,44.294515
-6.57311,40,44.324086
-3.789671,40,44.486953
-9.126551,40,44.517896
-3.323281,40,44.546985
-8.472793,40,44.576028
-4.54407,40,44.736138
-8.674024,40,44.766572
-4.487894,40,44.796987
-4.869476,40,44.826941
-4.876688,40,44.990634
-5.575854,40,45.02126
-5.222613,40,45.050839
-4.282977,40,45.080304
-7.139418,40,45.242534
-6.02196,40,45.273594
-4.878371,40,45.303182
-5.924111,40,45.332525
-8.092037,40,45.494462
-6.540823,40,45.524318
-9.336996,40,45.553155
-4.0988,40,45.58258
-8.203655,40,45.746745
-4.525741,40,45.775874
-5.42361,40,45.805334
-4.467281,40,45.834816
-10.913787,40,45.998674
-6.560274,40,46.029259
-4.498929,40,46.058955
-7.308634,40,46.088357
-10.211507,40,46.255934
-9.667484,40,46.28582
-6.47936,40,46.315074
-8.764228,40,46.344
-7.542211,40,46.506268
-5.825001,40,46.536155
-5.947357,40,46.565485
-5.172578,40,46.594855
-6.077596,40,46.756272
-5.206864,40,46.786589
-5.318697,40,46.817332
-4.887074,40,46.846645
-7.834583,40,47.009722
-11.142964,40,47.039557
-3.096603,40,47.068063
-4.984075,40,47.097396
-3.271996,40,47.262638
-3.675157,40,47.292844
-4.274884,40,47.323747
-8.54436,40,47.353866
-4.358011,40,47.522093
-6.627426,40,47.552005
-6.905988,40,47.581929
-5.257308,40,47.611574
-6.683421,40,47.776248
-5.420772,40,47.806453
-9.228932,40,47.835636
-5.56155,40,47.865738
-4.54794,40,48.031658
-4.656636,40,48.061991
-3.470252,40,48.092346
-5.101848,40,48.122569
-4.340133,40,48.285362
-6.59334,40,48.316705
-4.567607,40,48.346802
-2.778559,40,48.376404
-5.994829,40,48.545221
-4.144421,40,48.578638
-5.745796,40,48.609295
-4.82709,40,48.63877
-4.595193,40,48.806945
-3.141606,40,48.840106
-5.207913,40,48.87098
-7.766359,40,48.900355
-3.259555,40,49.061294
-5.060288,40,49.091353
-4.98269,40,49.12077
-4.647538,40,49.150231
-8.776823,40,49.313525
-5.805664,40,49.34342
-5.048905,40,49.373353
-4.351545,40,49.40362
-4.287763,40,49.566183
-4.615257,40,49.596799
-4.306298,40,49.626525
-7.429716,40,49.656572
-4.81437,40,49.819621
-3.942273,40,49.85076
-3.633273,40,49.880081
-4.00873,40,49.90907
-6.099288,40,50.071044
-3.198567,40,50.101627
-4.13419,40,50.130906
-3.520696,40,50.160264
-3.973361,40,50.323507
-5.325999,40,50.355562
-5.219938,40,50.385722
-3.904271,40,50.415241
-3.136092,40,50.584562
-3.712385,40,50.615516
-4.241955,40,50.645338
-4.306318,40,50.674881
-4.45372,40,50.835829
-4.750305,40,50.866456
-3.110469,40,50.898935
-3.67336,40,50.929543
-4.662591,40,51.09789
-8.359488,40,51.133297
-3.940509,40,51.167667
-3.535162,40,51.201743
-4.285481,40,51.365074
-7.280587,40,51.395574
-4.1229,40,51.42599
-4.890739,40,51.455301
-3.568931,40,51.620728
-4.533823,40,51.651105
-5.63877,40,51.680989
-3.322245,40,51.709645
-4.627189,40,51.87919
-4.119936,40,51.910398
-4.247492,40,51.940317
-3.722463,40,51.969707
-6.421336,40,52.131671
-4.470222,40,52.162615
-3.033614,40,52.193396
-3.210324,40,52.225733
-3.145841,40,52.384729
-3.538788,40,52.414906
-2.796633,40,52.445592
-5.291569,40,52.474778
-4.34732,40,52.637441
-3.837258,40,52.667989
-3.364225,40,52.697394
-3.491785,40,52.726376
-6.251773,40,52.889771
-2.631664,40,52.920486
-4.60972,40,52.949349
-3.459978,40,52.978419
-3.206922,40,53.142135
-3.888312,40,53.173257
-5.06458,40,53.202753
-6.431706,40,53.231686
-4.599119,40,53.393582
-6.348233,40,53.423483
-5.518113,40,53.452522
-4.055828,40,53.480796
-3.52212,40,53.664108
-2.501284,40,53.694149
-3.447686,40,53.723607
-2.358959,40,53.753034
-4.406005,40,53.919831
-4.491577,40,53.950508
-4.960376,40,53.980628
-4.426963,40,54.009969
-3.956948,40,54.171301
-2.928311,40,54.200846
-3.748731,40,54.230735
-4.768039,40,54.259855
-3.351905,40,54.424978
-2.359147,40,54.455342
-4.132713,40,54.485866
-6.656437,40,54.515099
-3.480504,40,54.683481
-4.00848,40,54.714253
-2.775055,40,54.744179
-3.688325,40,54.773189
-3.08936,40,54.939789
-2.667681,40,54.970257
-2.730066,40,55.000917
-3.882459,40,55.031369
-2.907946,40,55.192976
-4.102282,40,55.223163
-7.801888,40,55.252881
-4.353383,40,55.282264
-3.602291,40,55.446636
-3.277558,40,55.476933
-2.79433,40,55.507371
-5.453494,40,55.536074
-4.166501,40,55.701445
-2.302485,40,55.732116
-2.223985,40,55.763135
-2.44447,40,55.792541
-2.753647,40,55.96058
-2.253526,40,55.990973
-4.254383,40,56.019878
-2.53533,40,56.049364
-4.858144,40,56.216097
-2.062269,40,56.246472
-3.649171,40,56.275184
-2.30636,40,56.304775
-3.47494,40,56.467002
-2.591927,40,56.497124
-2.465294,40,56.527959
-3.222829,40,56.558389
-2.472287,40,56.727086
-6.354502,40,56.758162
-3.618207,40,56.788898
-3.046184,40,56.820491
-2.080958,40,56.984289
-2.001365,40,57.015791
-3.565087,40,57.045674
-2.902326,40,57.077941
-4.648571,40,57.24451
-5.602955,40,57.275931
-3.997343,40,57.306428
-13.967191,40,57.335881
-3.371869,40,57.500375
-5.041066,40,57.531422
-2.785624,40,57.562531
-5.866046,40,57.59428
-3.575875,40,57.760789
-2.472257,40,57.793021
-2.359071,40,57.823745
-4.190073,40,57.854936
-4.674284,40,58.028202
-3.095186,40,58.059365
-2.416789,40,58.089874
-2.759144,40,58.125223
-3.17592,40,58.286976
-2.696169,40,58.316955
-2.820741,40,58.347702
-2.687331,40,58.377576
-2.475274,40,58.541828
-2.096925,40,58.572606
-3.46631,40,58.601785
-3.285723,40,58.631193
-3.236295,40,58.794603
-3.900811,40,58.824665
-2.276658,40,58.854725
-3.286197,40,58.88424
-2.306968,40,59.049027
-2.58979,40,59.079936
-2.858976,40,59.110384
-2.734656,40,59.139423
-2.235509,40,59.301717
-3.280991,40,59.332319
-2.322266,40,59.362913
-2.626697,40,59.391393
-2.423086,40,59.554031
-1.884105,40,59.585043
-3.575826,40,59.614672
-3.043217,40,59.643523
-1.940443,40,59.806209
-1.947206,40,59.836232
-4.340144,40,59.865248
-2.272504,40,59.894382
-2.01588,40,60.056995
-2.578742,40,60.087431
-2.27232,40,60.116169
-2.197723,40,60.144991
-2.441013,40,60.308772
-2.146459,40,60.338776
-3.067664,40,60.36824
-3.137823,40,60.397271
-3.299831,40,60.559367
-2.447745,40,60.58957
-3.008389,40,60.620452
-3.908606,40,60.649906
-6.132577,40,60.811187
-3.472785,40,60.841573
-3.424828,40,60.871035
-3.608513,40,60.900456
-2.426468,40,61.063415
-2.026901,40,61.094895
-4.309539,40,61.124262
-1.719733,40,61.154563
-2.376489,40,61.317656
-1.705299,40,61.348786
-4.156032,40,61.379012
-3.971619,40,61.408655
-2.175559,40,61.586987
-4.252804,40,61.618936
-2.350253,40,61.651067
-3.20408,40,61.68389
-2.118769,40,61.855545
-1.772901,40,61.886507
-1.797475,40,61.916644
-2.738698,40,61.946672
-1.673044,40,62.108796
-1.619274,40,62.138758
-3.215859,40,62.169617
-4.460772,40,62.200058
-2.235753,40,62.369518
-2.42559,40,62.399748
-1.914838,40,62.428601
-2.524596,40,62.458335
-1.778567,40,62.624495
-1.766616,40,62.654646
-1.922865,40,62.685032
-1.651459,40,62.71593
-1.916598,40,62.88115
-2.238709,40,62.912324
-2.020543,40,62.941561
-4.014849,40,62.970959
-2.045187,40,63.134998
-3.260479,40,63.16523
-1.220805,40,63.195189
-1.620834,40,63.224156
-3.003689,40,63.387832
-1.480043,40,63.418025
-3.629163,40,63.44744
-2.017325,40,63.476575
-1.445272,40,63.638659
-2.969825,40,63.668377
-2.416473,40,63.698905
-1.483009,40,63.729411
-2.307978,40,63.895503
-3.308136,40,63.925784
-3.175756,40,63.954653
-1.348653,40,63.984514
-4.200299,40,64.147477
-3.2084,40,64.178553
-2.393752,40,64.211514
-1.622532,40,64.241387
-2.003426,40,64.411737
-4.151329,40,64.442089
-1.353228,40,64.47121
-1.044191,40,64.500033
-1.668925,40,64.664946
-1.380306,40,64.694467
-3.602369,40,64.725603
-1.908252,40,64.760562
-0.564232,40,64.927973
-1.037224,40,64.958523
-4.013896,40,64.987815
-2.396496,40,65.017766
-1.440659,40,65.184935
-1.566821,40,65.215299
-2.00786,40,65.245914
-2.411946,40,65.275588
-1.335358,40,65.443543
-1.795153,40,65.473168
-1.123871,40,65.503259
-1.291851,40,65.533025
-1.34909,40,65.695177
-4.029208,40,65.724936
-1.516082,40,65.754348
-1.488708,40,65.783611
-2.416596,40,65.950225
-1.873065,40,65.981323
-1.152535,40,66.012094
-1.841063,40,66.041687
-1.171146,40,66.203288
-3.294707,40,66.234511
-2.921241,40,66.26639
-1.53757,40,66.295906
-1.18109,40,66.457007
-1.4823,40,66.486605
-1.020458,40,66.515344
-1.000915,40,66.544595
-1.991069,40,66.707028
-1.646459,40,66.738603
-2.162285,40,66.769639
-2.012818,40,66.799263
-1.344246,40,66.962653
-1.976369,40,66.993927
-1.385311,40,67.024839
-2.614284,40,67.054044
-2.10262,40,67.216971
-2.235242,40,67.248488
-2.20376,40,67.278213
-2.48808,40,67.307826
-2.301528,40,67.469478
-1.124542,40,67.500001
-1.499185,40,67.529935
-2.532592,40,67.558979
-1.916942,40,67.721256
-1.366866,40,67.751279
-1.58695,40,67.781527
-1.5863,40,67.810973
-1.295407,40,67.975872
-2.861228,40,68.009117
-8.062694,40,68.043174
-1.741465,40,68.078314
-0.838204,40,68.248597
-1.24683,40,68.283315
-2.198119,40,68.317032
-1.515639,40,68.350247
-2.605196,40,68.512331
-1.375853,40,68.54357
-1.405723,40,68.572653
-1.4066,40,68.601828
-3.309167,40,68.763778
-2.65546,40,68.79489
-0.783474,40,68.824644
-1.116573,40,68.854097
-1.552895,40,69.017345
