#{"t_start": 1595955243.1125689, "env_id": "lowthrust-v0"}
r,l,t
-307.241332,40,9.7562
-392.290477,40,9.788415
-318.310609,40,9.821325
-427.666402,40,9.854539
-301.697318,40,10.01881
-332.534916,40,10.048763
-332.3681,40,10.078901
-419.456298,40,10.108946
-264.484587,40,10.274611
-471.484565,40,10.305371
-190.959873,40,10.334922
-642.565032,40,10.364036
-358.570053,40,10.528471
-334.490654,40,10.558691
-454.693488,40,10.588125
-317.174892,40,10.618322
-332.306681,40,10.780473
-474.997701,40,10.811229
-328.106286,40,10.841666
-428.096724,40,10.872195
-303.447522,40,11.034506
-219.497924,40,11.065353
-307.635978,40,11.096299
-401.342597,40,11.126908
-313.818761,40,11.292221
-501.890042,40,11.322843
-379.600406,40,11.354234
-401.966617,40,11.384713
-245.836835,40,11.547065
-201.910228,40,11.576987
-256.705384,40,11.605758
-378.277091,40,11.634529
-333.034497,40,11.794776
-259.180455,40,11.825158
-381.853516,40,11.855273
-327.1989,40,11.884807
-351.7142,40,12.04614
-417.338646,40,12.076287
-236.040474,40,12.105356
-344.607176,40,12.13478
-417.336194,40,12.299004
-166.585682,40,12.329022
-236.64423,40,12.358279
-157.968113,40,12.387472
-392.999238,40,12.55
-161.609656,40,12.580634
-263.618807,40,12.609731
-236.012803,40,12.638565
-292.406967,40,12.801895
-218.36743,40,12.832681
-239.217423,40,12.863294
-288.902895,40,12.892548
-209.031438,40,13.054626
-238.376037,40,13.085741
-195.504266,40,13.116027
-245.560364,40,13.144897
-87.859679,40,13.307553
-316.404339,40,13.33792
-364.230347,40,13.367322
-272.298947,40,13.397611
-193.045488,40,13.558644
-219.536236,40,13.589599
-212.119063,40,13.619427
-343.852791,40,13.648709
-144.150415,40,13.811336
-292.87297,40,13.841242
-189.171709,40,13.870142
-198.345124,40,13.899438
-231.635499,40,14.062767
-184.094067,40,14.093799
-159.439745,40,14.123365
-90.028873,40,14.153833
-107.062794,40,14.315849
-163.229458,40,14.345778
-195.839683,40,14.376302
-141.870434,40,14.406068
-180.763957,40,14.566415
-248.202137,40,14.59632
-183.868209,40,14.626466
-165.399647,40,14.656922
-156.408239,40,14.82421
-135.54213,40,14.85587
-144.824142,40,14.886046
-99.945319,40,14.915873
-236.646221,40,15.076085
-194.949519,40,15.106322
-142.213079,40,15.135929
-188.163145,40,15.165939
-107.252678,40,15.33075
-69.902261,40,15.361624
-136.741127,40,15.392293
-162.483095,40,15.421796
-192.825745,40,15.58495
-125.760536,40,15.616294
-74.348046,40,15.646735
-104.023149,40,15.677005
-73.702965,40,15.841589
-114.376023,40,15.872314
-134.45731,40,15.903222
-128.281079,40,15.933582
-110.12965,40,16.09893
-101.550818,40,16.129818
-50.833548,40,16.161392
-222.061708,40,16.190566
-109.874881,40,16.36611
-73.552714,40,16.397471
-54.733858,40,16.427062
-239.638554,40,16.456722
-48.035792,40,16.622059
-137.561431,40,16.653088
-97.600315,40,16.68267
-180.586768,40,16.711199
-42.529302,40,16.873009
-85.964273,40,16.903332
-119.539161,40,16.932954
-85.751739,40,16.962252
-167.822364,40,17.127044
-117.186753,40,17.156904
-46.191475,40,17.186256
-50.549294,40,17.215362
-178.013008,40,17.379501
-96.657247,40,17.409645
-100.55441,40,17.440217
-122.130989,40,17.469367
-93.011431,40,17.631912
-53.889388,40,17.662282
-127.153669,40,17.693073
-89.852481,40,17.723402
-46.93438,40,17.884313
-82.313336,40,17.914842
-46.438202,40,17.943779
-165.686184,40,17.974195
-51.061424,40,18.135802
-121.404346,40,18.166835
-60.854935,40,18.197372
-77.737139,40,18.227346
-65.7244,40,18.388958
-79.674074,40,18.419117
-94.973673,40,18.449568
-61.526452,40,18.479531
-53.454773,40,18.639326
-43.782714,40,18.670183
-67.123817,40,18.699977
-117.895833,40,18.729483
-45.680086,40,18.892904
-85.450564,40,18.923783
-44.39152,40,18.954146
-52.677646,40,18.983789
-80.496343,40,19.152512
-90.247844,40,19.183382
-48.287873,40,19.214078
-63.121383,40,19.244556
-133.866042,40,19.408018
-75.265283,40,19.438128
-19.61642,40,19.468355
-109.781673,40,19.498197
-51.846105,40,19.669213
-90.573478,40,19.700742
-79.128685,40,19.730255
-97.874404,40,19.758919
-60.816952,40,19.927331
-71.540332,40,19.957215
-44.543887,40,19.987958
-47.050288,40,20.01703
-19.875943,40,20.179865
-112.203235,40,20.209723
-33.940626,40,20.240268
-36.96613,40,20.26987
-50.781142,40,20.430746
-98.748026,40,20.461515
-150.657221,40,20.490958
-38.760848,40,20.519863
-49.145016,40,20.68537
-66.804816,40,20.716229
-33.453189,40,20.746249
-63.666795,40,20.776399
-30.00854,40,20.940037
-14.849456,40,20.970166
-40.535858,40,21.00048
-40.581046,40,21.031276
-62.312346,40,21.204045
-61.746041,40,21.235181
-88.792377,40,21.26606
-33.539509,40,21.295523
-87.189944,40,21.46267
-47.672546,40,21.493137
-67.209827,40,21.523046
-50.734336,40,21.552058
-41.313223,40,21.712626
-20.154264,40,21.742491
-75.352252,40,21.772743
-46.605912,40,21.802656
-52.415144,40,21.965993
-44.203626,40,21.996978
-21.785103,40,22.027073
-46.026196,40,22.056057
-45.753971,40,22.219812
-38.647123,40,22.250349
-18.346805,40,22.280387
-35.861431,40,22.309648
-76.589297,40,22.473009
-39.547791,40,22.504511
-46.348163,40,22.534321
-59.637042,40,22.563261
-9.414527,40,22.7274
-13.687629,40,22.757385
-20.793212,40,22.788035
-37.774349,40,22.81767
-19.674176,40,22.990596
-16.273734,40,23.021025
-52.816307,40,23.05209
-15.554926,40,23.081701
-73.642278,40,23.245187
-16.311914,40,23.275744
-14.505199,40,23.305293
-75.073317,40,23.334844
-43.314856,40,23.500966
-46.097852,40,23.533099
-12.868935,40,23.562294
-19.288548,40,23.591055
-12.813196,40,23.757748
-22.399848,40,23.787994
-61.477294,40,23.818897
-11.4929,40,23.847882
-45.276438,40,24.017757
-78.214144,40,24.047401
-36.113719,40,24.07675
-23.663024,40,24.106312
-41.526545,40,24.266934
-68.355404,40,24.297618
-28.43568,40,24.32881
-43.023899,40,24.360328
-32.241338,40,24.521934
-14.517786,40,24.551669
-35.726718,40,24.58036
-29.987186,40,24.610229
-25.505848,40,24.780046
-87.265431,40,24.810106
-23.137413,40,24.840027
-10.866581,40,24.870171
-39.50318,40,25.031728
-16.912006,40,25.061786
-21.645171,40,25.09283
-25.298553,40,25.122692
-21.643026,40,25.283258
-43.041351,40,25.313113
-10.035961,40,25.342334
-23.860493,40,25.373232
-12.196436,40,25.536366
-17.863322,40,25.565989
-19.495094,40,25.596319
-24.344035,40,25.625577
-32.475129,40,25.792845
-23.659789,40,25.823574
-15.856253,40,25.853754
-17.831235,40,25.883763
-20.648644,40,26.051748
-20.499926,40,26.082733
-26.394591,40,26.112529
-25.559007,40,26.141901
-14.02493,40,26.303042
-19.996742,40,26.333099
-18.165346,40,26.362432
-16.498202,40,26.391926
-17.981128,40,26.556179
-28.829971,40,26.58775
-9.365791,40,26.618072
-12.533986,40,26.646257
-19.527876,40,26.807068
-13.151192,40,26.837485
-12.261763,40,26.868043
-13.470726,40,26.897847
-13.157353,40,27.059939
-12.833381,40,27.089938
-14.491847,40,27.119939
-25.719927,40,27.149049
-25.428214,40,27.310503
-15.483167,40,27.341589
-17.077344,40,27.371986
-9.353375,40,27.401533
-16.953025,40,27.567332
-24.47377,40,27.598278
-16.046325,40,27.628081
-10.780529,40,27.657456
-16.315751,40,27.824651
-8.50383,40,27.855596
-10.860639,40,27.886472
-9.358537,40,27.916145
-8.914967,40,28.078516
-12.868743,40,28.109196
-11.094663,40,28.13857
-11.729822,40,28.167612
-13.040413,40,28.328064
-15.701925,40,28.358621
-39.921187,40,28.389018
-8.129744,40,28.418483
-8.954463,40,28.579195
-10.692922,40,28.608775
-17.460508,40,28.637461
-13.725906,40,28.666809
-14.662339,40,28.828837
-12.290638,40,28.858972
-12.555438,40,28.887997
-10.781351,40,28.917061
-22.023164,40,29.082516
-8.645432,40,29.113655
-10.400939,40,29.142648
-14.500143,40,29.171935
-14.644011,40,29.3352
-17.342966,40,29.365111
-13.829727,40,29.394512
-13.698172,40,29.42358
-14.245092,40,29.58724
-8.611623,40,29.618183
-8.390598,40,29.648278
-7.533223,40,29.677323
-30.770679,40,29.845434
-11.72791,40,29.875676
-15.129708,40,29.905664
-14.204443,40,29.935034
-11.919029,40,30.101004
-9.652363,40,30.130646
-17.228894,40,30.159508
-14.540721,40,30.190163
-10.742189,40,30.351153
-14.805016,40,30.38192
-28.26139,40,30.410722
-8.740743,40,30.439724
-7.684842,40,30.606687
-8.597162,40,30.637238
-10.130864,40,30.66685
-7.744032,40,30.696665
-14.470526,40,30.857653
-8.776464,40,30.888666
-32.874147,40,30.918318
-8.521608,40,30.947656
-5.624562,40,31.114866
-12.39302,40,31.145132
-18.803715,40,31.173966
-8.170024,40,31.203053
-7.261937,40,31.373692
-7.385523,40,31.404487
-19.973638,40,31.433655
-10.371931,40,31.463373
-7.731634,40,31.624489
-16.341195,40,31.654652
-11.504989,40,31.684008
-8.65631,40,31.713501
-14.448469,40,31.881359
-18.179724,40,31.911946
-11.992783,40,31.940674
-16.865463,40,31.969875
-11.060065,40,32.133373
-15.901301,40,32.163577
-8.983548,40,32.193502
-11.742908,40,32.222634
-6.535485,40,32.388742
-8.720693,40,32.419233
-7.372535,40,32.449819
-9.642734,40,32.479228
-13.176779,40,32.640144
-12.882268,40,32.670781
-15.174961,40,32.700925
-8.760026,40,32.73059
-7.099471,40,32.899734
-7.227098,40,32.930396
-11.314377,40,32.96036
-7.784357,40,32.989086
-6.00666,40,33.151316
-10.688146,40,33.182142
-21.855698,40,33.21231
-8.591498,40,33.241294
-5.1238,40,33.404027
-11.328492,40,33.435246
-9.877036,40,33.464982
-13.407242,40,33.494267
-6.817051,40,33.656604
-12.482165,40,33.687025
-5.967936,40,33.716737
-5.23966,40,33.745864
-5.814809,40,33.90689
-10.782422,40,33.938037
-6.991373,40,33.968204
-14.159209,40,33.996875
-5.035054,40,34.16773
-5.380995,40,34.199919
-8.318318,40,34.232502
-5.705147,40,34.264641
-9.811888,40,34.435845
-10.005283,40,34.465868
-10.63842,40,34.496178
-10.684461,40,34.525977
-14.275964,40,34.688042
-5.946262,40,34.718283
-13.561603,40,34.747661
-15.488006,40,34.776974
-8.780411,40,34.937992
-18.69168,40,34.96736
-9.217378,40,34.996544
-5.998203,40,35.02621
-10.408252,40,35.18846
-9.892219,40,35.217796
-7.113673,40,35.246951
-6.625096,40,35.276073
-10.188357,40,35.439251
-5.373566,40,35.470279
-7.680134,40,35.50085
-6.82703,40,35.530643
-10.41951,40,35.694044
-7.976315,40,35.724348
-6.795817,40,35.754743
-6.131892,40,35.784401
-13.425835,40,35.949591
-7.372142,40,35.980454
-8.620068,40,36.010164
-13.220707,40,36.039883
-8.45522,40,36.202267
-14.508452,40,36.232433
-9.349409,40,36.262885
-4.982408,40,36.292237
-26.378999,40,36.456066
-7.671581,40,36.487024
-5.721593,40,36.517056
-5.701751,40,36.546197
-6.044591,40,36.719816
-7.409548,40,36.750232
-8.948355,40,36.780013
-10.804692,40,36.809835
-4.25834,40,36.972176
-4.394698,40,37.002501
-6.598405,40,37.032949
-4.517467,40,37.062558
-5.506399,40,37.228803
-19.12894,40,37.259041
-8.159891,40,37.28964
-8.091014,40,37.319977
-12.994955,40,37.481702
-5.711371,40,37.512218
-18.157319,40,37.541393
-10.646944,40,37.570479
-6.822189,40,37.736949
-5.976056,40,37.768008
-7.197286,40,37.798805
-6.112134,40,37.829981
-6.29556,40,37.991933
-8.02033,40,38.022025
-8.719467,40,38.0523
-8.056557,40,38.082389
-10.66662,40,38.249961
-23.611031,40,38.280235
-6.082327,40,38.310453
-10.588414,40,38.340221
-7.068822,40,38.503193
-4.199356,40,38.533644
-7.231846,40,38.563169
-8.526086,40,38.593474
-6.390171,40,38.759931
-11.100446,40,38.79086
-7.230767,40,38.821284
-4.796996,40,38.850619
-8.082007,40,39.018357
-15.072465,40,39.049305
-5.64541,40,39.079304
-5.471027,40,39.108303
-6.532589,40,39.270421
-9.269676,40,39.301385
-27.192742,40,39.330372
-6.672003,40,39.359143
-8.330324,40,39.523667
-12.629156,40,39.553273
-6.109764,40,39.583635
-4.420572,40,39.612735
-5.527038,40,39.782202
-5.347108,40,39.818248
-12.516838,40,39.852608
-8.53519,40,39.885531
-4.575752,40,40.04966
-5.826176,40,40.083766
-6.135022,40,40.117326
-8.552379,40,40.151519
-8.504482,40,40.31338
-7.762663,40,40.343832
-6.619297,40,40.374274
-5.112717,40,40.404462
-4.109425,40,40.565759
-16.935305,40,40.59704
-7.366396,40,40.62784
-7.640131,40,40.656585
-8.854763,40,40.818912
-7.976503,40,40.849796
-8.245906,40,40.878998
-4.714231,40,40.912584
-4.534051,40,41.082993
-6.074913,40,41.117382
-3.837291,40,41.150624
-4.911238,40,41.182712
-5.805726,40,41.346121
-5.556081,40,41.37695
-7.463366,40,41.406834
-4.156493,40,41.436674
-5.674282,40,41.59781
-14.906542,40,41.627754
-7.725912,40,41.657591
-7.121428,40,41.686926
-6.268058,40,41.851088
-4.008238,40,41.881358
-4.183044,40,41.910897
-6.422221,40,41.94016
-4.354924,40,42.104068
-7.589026,40,42.135486
-6.259017,40,42.165541
-8.148168,40,42.194636
-5.575238,40,42.370752
-5.671864,40,42.402009
-5.84749,40,42.431645
-7.515356,40,42.462334
-5.235098,40,42.625653
-6.135305,40,42.655845
-3.748532,40,42.685834
-8.562951,40,42.715294
-4.993744,40,42.881761
-3.901567,40,42.912787
-3.309153,40,42.942989
-8.231719,40,42.971606
-6.668469,40,43.131874
-5.448978,40,43.162657
-9.06392,40,43.192403
-5.886866,40,43.221703
-6.08228,40,43.391914
-6.072335,40,43.422931
-4.788794,40,43.453375
-4.342468,40,43.482663
-6.713936,40,43.646535
-4.98675,40,43.677182
-4.342406,40,43.707583
-5.510686,40,43.737157
-8.070919,40,43.897773
-6.690224,40,43.928157
-4.793288,40,43.957208
-5.320363,40,43.986334
-4.646088,40,44.148925
-5.257478,40,44.17985
-13.921688,40,44.209535
-5.118457,40,44.239107
-4.774206,40,44.402008
-4.526229,40,44.432959
-5.760249,40,44.462046
-11.422343,40,44.4911
-6.536296,40,44.651196
-6.738219,40,44.681613
-5.326281,40,44.71205
-6.314404,40,44.741999
-4.298944,40,44.905694
-3.438205,40,44.936313
-10.874235,40,44.965868
-11.103254,40,44.995355
-8.259672,40,45.157614
-7.283219,40,45.188651
-4.235204,40,45.21824
-6.701339,40,45.247565
-3.93518,40,45.409521
-3.838255,40,45.439377
-3.887301,40,45.468224
-8.183649,40,45.497642
-4.817001,40,45.66181
-8.095304,40,45.690938
-4.085278,40,45.720345
-4.686738,40,45.749881
-5.727776,40,45.913712
-5.179833,40,45.944329
-4.384163,40,45.974018
-3.739471,40,46.003414
-11.611571,40,46.171013
-6.382356,40,46.200884
-7.753147,40,46.230126
-4.293214,40,46.259045
-6.739108,40,46.421302
-5.215993,40,46.451208
-3.314768,40,46.480591
-8.040336,40,46.509921
-4.850488,40,46.671311
-6.466062,40,46.701654
-4.83283,40,46.732392
-3.882121,40,46.761697
-4.650768,40,46.924764
-4.467071,40,46.954586
-7.472944,40,46.983146
-3.919143,40,47.012459
-4.598283,40,47.177689
-4.448699,40,47.207889
-4.04482,40,47.238799
-3.936688,40,47.268895
-5.857372,40,47.43715
-6.740568,40,47.467083
-6.143864,40,47.496959
-7.08775,40,47.526631
-4.464198,40,47.691319
-5.542797,40,47.721484
-9.268564,40,47.750681
-4.241392,40,47.780779
-7.734002,40,47.946716
-3.240925,40,47.977011
-3.378118,40,48.007401
-3.605269,40,48.037652
-2.924518,40,48.200447
-6.737214,40,48.231769
-4.057968,40,48.261854
-3.774693,40,48.29144
-4.081774,40,48.460259
-6.055266,40,48.49372
-4.935117,40,48.524378
-4.521965,40,48.553812
-7.948869,40,48.721975
-3.166174,40,48.755187
-4.759601,40,48.786005
-3.605624,40,48.815413
-7.735402,40,48.97634
-3.454267,40,49.006364
-5.64018,40,49.035852
-5.403837,40,49.065287
-6.608527,40,49.228567
-3.330928,40,49.258483
-4.22278,40,49.288416
-4.127412,40,49.318635
-5.576644,40,49.481218
-5.553792,40,49.511875
-4.979479,40,49.541579
-4.790568,40,49.571656
-4.185555,40,49.734689
-3.870693,40,49.765794
-3.809912,40,49.79513
-3.183437,40,49.824115
-3.434748,40,49.986089
-4.319097,40,50.016689
-5.219259,40,50.045954
-3.653419,40,50.075324
-3.950565,40,50.238566
-3.555877,40,50.270643
-3.072521,40,50.300765
-4.991074,40,50.330307
-3.317628,40,50.499619
-5.214203,40,50.530584
-4.93136,40,50.560361
-7.255922,40,50.589957
-3.794995,40,50.750892
-3.473855,40,50.781541
-7.23837,40,50.814018
-3.933253,40,50.844582
-3.726663,40,51.01293
-9.281089,40,51.048339
-3.888897,40,51.082708
-3.711172,40,51.116768
-3.490173,40,51.280126
-4.08425,40,51.310623
-5.073698,40,51.341061
-5.705467,40,51.370352
-4.074118,40,51.535786
-3.653273,40,51.566158
-5.742297,40,51.596048
-7.806854,40,51.624712
-6.083033,40,51.794271
-4.327696,40,51.825401
-3.843392,40,51.855374
-4.285405,40,51.884716
-3.496199,40,52.046695
-5.176545,40,52.07766
-4.857723,40,52.108441
-4.228357,40,52.140769
-3.315126,40,52.29981
-2.770445,40,52.329945
-3.603938,40,52.360654
-2.804393,40,52.389857
-4.71295,40,52.55247
-3.187921,40,52.583024
-4.2463,40,52.612417
-3.919669,40,52.641464
-4.175074,40,52.804836
-3.545769,40,52.835533
-3.382858,40,52.86438
-4.383342,40,52.893493
-4.335625,40,53.057219
-3.014725,40,53.088306
-3.039132,40,53.117816
-4.313519,40,53.14675
-5.077723,40,53.30863
-3.035616,40,53.338557
-5.333418,40,53.367564
-5.202667,40,53.39584
-3.68001,40,53.579134
-5.783186,40,53.609225
-6.329986,40,53.638654
-4.5679,40,53.668069
-3.986731,40,53.834901
-3.355315,40,53.865556
-2.757722,40,53.895688
-3.491002,40,53.92503
-3.388755,40,54.086362
-2.897252,40,54.115889
-12.23067,40,54.145793
-2.972538,40,54.17491
-2.942337,40,54.340031
-3.399813,40,54.370384
-3.143941,40,54.400923
-3.669198,40,54.430135
-4.323519,40,54.598541
-4.03606,40,54.629312
-4.271669,40,54.659221
-2.45601,40,54.688239
-4.343648,40,54.854851
-3.735242,40,54.885286
-3.272619,40,54.915983
-3.115419,40,54.946439
-2.998992,40,55.108029
-3.231582,40,55.138213
-3.510642,40,55.167947
-10.393743,40,55.197322
-3.940365,40,55.361696
-2.436457,40,55.392006
-4.39675,40,55.422421
-4.429991,40,55.451113
-2.072866,40,55.616499
-5.239623,40,55.647175
-3.294582,40,55.678199
-5.54579,40,55.707811
-3.841667,40,55.875634
-3.765667,40,55.906008
-3.094506,40,55.934937
-3.405386,40,55.964426
-2.82612,40,56.131162
-5.476368,40,56.161529
-3.092064,40,56.190269
-2.869876,40,56.219848
-2.641362,40,56.382024
-3.950743,40,56.41219
-2.910888,40,56.443014
-2.886118,40,56.473448
-2.458914,40,56.642153
-2.860478,40,56.673212
-3.793667,40,56.703951
-3.56068,40,56.735543
-2.662723,40,56.899315
-2.932796,40,56.930828
-3.570898,40,56.960723
-2.772224,40,56.992997
-1.922462,40,57.159569
-3.378762,40,57.19101
-2.659889,40,57.221486
-4.078313,40,57.250941
-3.821059,40,57.415404
-9.141186,40,57.446458
-4.99804,40,57.477593
-6.133338,40,57.509352
-2.341934,40,57.675836
-4.003181,40,57.708104
-2.49166,40,57.738828
-4.090202,40,57.769953
-3.471605,40,57.943282
-2.963666,40,57.974393
-1.713307,40,58.004969
-2.973749,40,58.040283
-2.744003,40,58.202
-4.546845,40,58.232009
-2.221836,40,58.262753
-4.565778,40,58.292599
-1.951562,40,58.456903
-1.964675,40,58.487663
-1.735119,40,58.516847
-3.11943,40,58.54624
-2.425108,40,58.709696
-3.058952,40,58.739695
-2.080929,40,58.769729
-2.398083,40,58.799289
-3.336036,40,58.964183
-2.416446,40,58.995018
-2.915862,40,59.025423
-3.205991,40,59.054475
-2.239439,40,59.216778
-3.459285,40,59.247396
-3.536638,40,59.277927
-1.920971,40,59.306453
-3.8195,40,59.469066
-4.248687,40,59.500103
-3.16664,40,59.529732
-3.369587,40,59.558558
-2.783854,40,59.721274
-2.566709,40,59.751289
-3.696576,40,59.780293
-2.826894,40,59.809448
-2.592685,40,59.97206
-3.242957,40,60.002477
-3.516442,40,60.031215
-4.032927,40,60.060047
-2.912741,40,60.223844
-2.134121,40,60.253804
-4.135773,40,60.283282
-2.349225,40,60.312335
-3.326794,40,60.474426
-4.025028,40,60.504628
-2.839706,40,60.535507
-2.456171,40,60.564956
-2.579552,40,60.726218
-2.521203,40,60.756632
-2.525058,40,60.786093
-2.634658,40,60.815516
-3.021271,40,60.978438
-3.891484,40,61.009969
-2.962896,40,61.039318
-3.073698,40,61.069623
-2.191844,40,61.232705
-2.790184,40,61.26384
-1.820886,40,61.294069
-1.902067,40,61.323695
-2.608203,40,61.502044
-2.864969,40,61.533977
-3.36425,40,61.566116
-2.543148,40,61.598907
-1.977419,40,61.770578
-1.932954,40,61.801541
-2.205041,40,61.831707
-2.368071,40,61.861726
-2.269035,40,62.023849
-1.561598,40,62.053803
-3.144748,40,62.084659
-2.02991,40,62.11509
-2.049914,40,62.284576
-3.637369,40,62.314788
-3.575272,40,62.343668
-4.205505,40,62.373339
-1.684999,40,62.539581
-2.317745,40,62.569687
-2.630716,40,62.600094
-2.48263,40,62.630995
-2.213885,40,62.796211
-2.158414,40,62.827387
-1.938484,40,62.856642
-3.211214,40,62.886007
-1.393113,40,63.050061
-1.698285,40,63.080279
-1.993379,40,63.11023
-1.448526,40,63.139218
-2.338545,40,63.302907
-2.688001,40,63.333072
-3.36679,40,63.362498
-1.893549,40,63.391604
-1.549916,40,63.55372
-8.514248,40,63.583431
-2.900671,40,63.613955
-1.882292,40,63.644478
-1.418366,40,63.810592
-1.412701,40,63.840828
-7.187159,40,63.869699
-1.910705,40,63.89954
-2.768219,40,64.062552
-1.698943,40,64.093592
-2.256489,40,64.126524
-2.332946,40,64.156443
-2.354716,40,64.326772
-3.253707,40,64.357162
-1.472699,40,64.386303
-1.711036,40,64.415075
-2.107746,40,64.580027
-2.868265,40,64.609519
-2.592387,40,64.640861
-2.372227,40,64.675841
-2.324929,40,64.842994
-3.286596,40,64.873584
-2.390936,40,64.902848
-1.347925,40,64.932835
-1.254073,40,65.099995
-1.932796,40,65.130353
-2.941238,40,65.160988
-1.652775,40,65.190611
-2.497232,40,65.358596
-2.617388,40,65.388227
-1.13159,40,65.418389
-2.261609,40,65.448084
-0.706785,40,65.61021
-1.40698,40,65.639981
-2.02581,40,65.669383
-0.828278,40,65.69869
-1.334014,40,65.865257
-2.328515,40,65.896349
-1.552537,40,65.927146
-1.28964,40,65.956746
-1.967603,40,66.11834
-1.401876,40,66.14954
-1.319613,40,66.181457
-1.894134,40,66.210941
-1.117338,40,66.372082
-1.791361,40,66.401662
-2.593925,40,66.430424
-1.754876,40,66.459612
-2.357556,40,66.622368
-2.048594,40,66.65371
-1.741404,40,66.684656
-1.65541,40,66.714314
-2.176132,40,66.877696
-3.144983,40,66.908984
-1.679207,40,66.939921
-1.844926,40,66.969099
-2.39852,40,67.132013
-1.592446,40,67.163526
-2.590021,40,67.193269
-1.834107,40,67.222889
-1.467309,40,67.384557
-0.927807,40,67.415057
-2.590821,40,67.444981
-1.330854,40,67.474053
-1.136639,40,67.636322
-1.162842,40,67.666353
-1.101004,40,67.696592
-0.982396,40,67.726032
-2.537501,40,67.89093
-1.043239,40,67.924154
-2.388804,40,67.958212
-2.152681,40,67.993369
-1.21067,40,68.163645
-0.717217,40,68.198358
-3.165457,40,68.232074
-1.296129,40,68.265273
-1.365671,40,68.42737
-2.34735,40,68.458627
-1.791693,40,68.487718
-1.523639,40,68.516904
-1.447049,40,68.678842
-1.497975,40,68.709949
-2.767901,40,68.739686
-2.684481,40,68.76914
-0.929632,40,68.932407
