#{"t_start": 1595955243.0831819, "env_id": "lowthrust-v0"}
r,l,t
-347.16538,40,10.13827
-401.438904,40,10.303909
-369.141987,40,10.334678
-544.102547,40,10.364235
-337.232259,40,10.393346
-359.763052,40,10.557791
-321.819683,40,10.587984
-328.765954,40,10.617452
-547.531276,40,10.647615
-299.794406,40,10.809775
-396.667845,40,10.840571
-310.363968,40,10.871009
-299.515624,40,10.901511
-452.357003,40,11.0638
-365.401944,40,11.094671
-484.179806,40,11.125592
-369.379623,40,11.15624
-330.5852,40,11.321527
-327.16021,40,11.352194
-261.789492,40,11.383575
-346.452786,40,11.414058
-212.647831,40,11.576338
-348.941813,40,11.606306
-311.402451,40,11.635078
-379.14957,40,11.663841
-374.904952,40,11.824093
-260.000007,40,11.854497
-226.998627,40,11.884585
-373.551567,40,11.914126
-234.353034,40,12.075433
-257.476417,40,12.105615
-354.190902,40,12.134701
-346.084264,40,12.164073
-288.618533,40,12.328329
-195.583316,40,12.358329
-327.98669,40,12.387628
-339.662237,40,12.416783
-170.986743,40,12.579318
-384.401526,40,12.609959
-181.563633,40,12.639036
-245.627285,40,12.667904
-186.902157,40,12.831244
-230.248949,40,12.862022
-437.180921,40,12.892635
-332.101255,40,12.92189
-285.6119,40,13.083946
-411.100898,40,13.115085
-149.642547,40,13.145338
-310.393215,40,13.174214
-146.149259,40,13.336867
-186.107164,40,13.36724
-300.39264,40,13.396655
-181.791559,40,13.426934
-214.715026,40,13.587976
-198.788323,40,13.618906
-265.031293,40,13.648751
-292.573373,40,13.67804
-145.70334,40,13.840666
-200.482758,40,13.870562
-199.480652,40,13.899473
-219.264361,40,13.928784
-116.886624,40,14.092095
-167.020835,40,14.123114
-203.193807,40,14.152697
-160.370829,40,14.183164
-191.467042,40,14.345172
-191.273943,40,14.375124
-239.015239,40,14.405616
-204.105557,40,14.43539
-181.445221,40,14.59571
-203.285061,40,14.625647
-94.802618,40,14.655784
-237.97502,40,14.686261
-230.198294,40,14.853501
-153.912116,40,14.885208
-149.925197,40,14.915392
-129.719409,40,14.945218
-157.216312,40,15.10541
-185.987828,40,15.135604
-104.282775,40,15.165241
-257.128212,40,15.195273
-176.773325,40,15.360044
-175.111905,40,15.390962
-108.469782,40,15.421599
-183.756732,40,15.451113
-143.749757,40,15.614264
-149.443996,40,15.645586
-194.457407,40,15.676102
-256.304224,40,15.706331
-127.494093,40,15.870921
-115.267298,40,15.901652
-113.728038,40,15.932533
-103.710524,40,15.962898
-94.209058,40,16.128204
-154.040312,40,16.159127
-16.950348,40,16.190712
-142.755592,40,16.219885
-111.721193,40,16.395383
-165.340689,40,16.426831
-163.148723,40,16.456369
-101.527856,40,16.486036
-89.508515,40,16.65138
-90.826789,40,16.682428
-155.552178,40,16.711976
-148.219054,40,16.740539
-102.897977,40,16.902329
-33.620893,40,16.932643
-152.657318,40,16.962303
-108.520468,40,16.991564
-133.142862,40,17.156365
-140.970829,40,17.186201
-84.686767,40,17.215555
-91.522481,40,17.244701
-92.8446,40,17.408859
-67.522942,40,17.43897
-70.09069,40,17.46954
-83.708331,40,17.498675
-83.811924,40,17.661224
-140.790733,40,17.691604
-130.795081,40,17.72238
-155.726914,40,17.752725
-47.865669,40,17.913611
-133.430371,40,17.944184
-86.652906,40,17.973115
-88.574589,40,18.003509
-46.62272,40,18.165126
-123.202123,40,18.196115
-145.684765,40,18.226691
-57.627826,40,18.256619
-44.221403,40,18.41828
-44.011874,40,18.448451
-74.694015,40,18.478889
-92.886268,40,18.508878
-72.389558,40,18.668653
-45.621713,40,18.699496
-26.793275,40,18.729303
-14.092496,40,18.758793
-121.921652,40,18.922183
-81.145544,40,18.953093
-94.742796,40,18.983445
-96.917308,40,19.013132
-62.776664,40,19.181845
-106.834938,40,19.212706
-67.299423,40,19.243422
-86.86658,40,19.273873
-64.687404,40,19.437324
-40.071405,40,19.467416
-106.286552,40,19.497681
-38.379737,40,19.527522
-80.981335,40,19.698558
-32.968498,40,19.730101
-44.161065,40,19.759581
-18.655334,40,19.788223
-19.451673,40,19.956666
-47.995132,40,19.986559
-41.173265,40,20.017258
-46.230809,40,20.046369
-105.610773,40,20.209209
-30.669881,40,20.239038
-131.392023,40,20.269584
-50.038187,40,20.29923
-76.123327,40,20.46006
-49.806689,40,20.490878
-71.012293,40,20.520248
-22.741399,40,20.549188
-22.61161,40,20.714689
-45.584137,40,20.745573
-26.029891,40,20.775575
-56.559918,40,20.805692
-21.924798,40,20.969357
-18.426976,40,20.999489
-63.248734,40,21.029805
-42.727636,40,21.060607
-49.039469,40,21.233384
-33.477532,40,21.264511
-78.42754,40,21.295377
-47.714762,40,21.324834
-82.730459,40,21.491997
-36.374712,40,21.522453
-19.193212,40,21.552355
-26.477859,40,21.58137
-52.322873,40,21.741947
-29.861469,40,21.771814
-41.995722,40,21.802086
-68.192716,40,21.831982
-130.947119,40,21.995319
-32.148938,40,22.026325
-48.219173,40,22.0564
-69.639549,40,22.085388
-44.751461,40,22.249152
-20.191257,40,22.279645
-39.598111,40,22.309714
-49.454245,40,22.338948
-68.43364,40,22.502332
-26.09443,40,22.533867
-53.0929,40,22.563658
-31.378698,40,22.5926
-41.293224,40,22.75672
-43.048877,40,22.786659
-12.649969,40,22.817346
-57.392935,40,22.846979
-50.099309,40,23.019918
-44.745768,40,23.050369
-34.895206,40,23.081388
-52.118288,40,23.111048
-33.472137,40,23.274484
-36.802922,40,23.305055
-39.015627,40,23.334579
-14.313428,40,23.364169
-54.387343,40,23.530288
-32.98052,40,23.56241
-51.13902,40,23.591622
-35.451511,40,23.620399
-27.420888,40,23.787101
-41.428391,40,23.817326
-17.858063,40,23.848228
-28.65954,40,23.877205
-28.811488,40,24.047089
-71.065631,40,24.076718
-35.282061,40,24.106088
-43.016998,40,24.135635
-14.928653,40,24.296287
-17.899234,40,24.326947
-10.695048,40,24.358127
-32.545854,40,24.38966
-51.619075,40,24.551264
-29.991921,40,24.580995
-22.508939,40,24.609682
-41.710888,40,24.639553
-23.092075,40,24.809358
-23.962579,40,24.839403
-26.486377,40,24.869342
-18.515205,40,24.899518
-23.622556,40,25.061046
-12.093425,40,25.091118
-11.149358,40,25.122134
-34.414822,40,25.152013
-47.408123,40,25.312585
-18.846832,40,25.342416
-18.824293,40,25.371646
-9.72542,40,25.402566
-22.447903,40,25.565665
-10.256551,40,25.595308
-18.220842,40,25.625627
-7.100796,40,25.654895
-25.513759,40,25.822136
-20.687879,40,25.852891
-9.510772,40,25.883078
-14.72191,40,25.913108
-19.838068,40,26.081078
-25.925888,40,26.112067
-12.250034,40,26.141867
-10.326179,40,26.171207
-43.190086,40,26.33235
-16.678063,40,26.362431
-25.133248,40,26.391736
-15.213196,40,26.421237
-39.016705,40,26.585459
-17.374982,40,26.617073
-12.05104,40,26.647388
-14.075937,40,26.675568
-22.20043,40,26.836382
-22.107139,40,26.866794
-34.716023,40,26.897403
-37.815144,40,26.927164
-11.607973,40,27.089258
-17.752725,40,27.11928
-11.940694,40,27.149254
-15.29259,40,27.178358
-15.717755,40,27.339818
-9.135046,40,27.370927
-17.733231,40,27.401327
-15.204711,40,27.430852
-19.052521,40,27.596632
-11.799625,40,27.627614
-16.116947,40,27.657395
-20.352437,40,27.686759
-16.716658,40,27.85396
-9.663237,40,27.884954
-26.339655,40,27.915803
-29.439511,40,27.945487
-15.29144,40,28.107821
-14.056332,40,28.138533
-16.440619,40,28.167892
-11.245167,40,28.196937
-8.788218,40,28.357362
-9.749476,40,28.387946
-17.960825,40,28.418341
-10.819338,40,28.447792
-10.915753,40,28.608518
-10.06537,40,28.638103
-8.767877,40,28.666767
-9.747091,40,28.696134
-20.332419,40,28.858157
-13.97039,40,28.888303
-21.73617,40,28.917328
-38.293366,40,28.946394
-23.91549,40,29.111841
-8.396442,40,29.142993
-8.240703,40,29.171938
-19.037299,40,29.201273
-9.99514,40,29.364507
-9.363825,40,29.394436
-8.81439,40,29.423833
-7.445836,40,29.452907
-29.267471,40,29.616523
-10.758947,40,29.647507
-9.570853,40,29.677593
-22.763234,40,29.706634
-16.794725,40,29.87475
-8.544734,40,29.905005
-9.370643,40,29.93502
-8.382535,40,29.964362
-8.581659,40,30.130295
-16.457244,40,30.159956
-10.712671,40,30.188826
-12.608694,40,30.219515
-7.457751,40,30.380473
-5.543821,40,30.411238
-9.017574,40,30.440051
-8.583992,40,30.469031
-20.745903,40,30.636
-14.930065,40,30.666552
-21.002253,40,30.696168
-9.110121,40,30.725987
-20.045913,40,30.886978
-19.594073,40,30.91799
-12.264144,40,30.94765
-5.802928,40,30.976996
-12.678284,40,31.144191
-15.814435,40,31.174456
-27.149365,40,31.203306
-10.514493,40,31.232373
-9.121151,40,31.403005
-13.106977,40,31.433817
-11.068906,40,31.462972
-9.961315,40,31.492688
-6.431113,40,31.653796
-19.121519,40,31.683958
-7.773168,40,31.713325
-11.776705,40,31.74286
-8.41087,40,31.910676
-10.092836,40,31.941251
-16.968042,40,31.970001
-16.378217,40,31.999187
-7.818028,40,32.162691
-8.526008,40,32.192933
-9.142739,40,32.22282
-27.002655,40,32.251964
-5.495859,40,32.418041
-6.271829,40,32.448572
-25.023106,40,32.479158
-10.077576,40,32.508545
-7.419633,40,32.669446
-7.779726,40,32.700081
-5.65708,40,32.730232
-11.383627,40,32.759907
-6.95373,40,32.929035
-9.104874,40,32.959719
-6.155878,40,32.989686
-10.66053,40,33.018408
-6.87469,40,33.180642
-32.350482,40,33.211433
-13.958195,40,33.241633
-8.977201,40,33.270627
-8.769938,40,33.433351
-8.242104,40,33.464578
-15.819591,40,33.494309
-11.680082,40,33.523553
-8.780771,40,33.685915
-6.939989,40,33.716366
-8.683877,40,33.746059
-6.687077,40,33.7752
-7.161251,40,33.936216
-14.312516,40,33.967344
-7.775695,40,33.997504
-10.531931,40,34.026162
-5.205933,40,34.19705
-5.620317,40,34.229233
-8.013377,40,34.261846
-8.774652,40,34.294008
-6.147985,40,34.465126
-6.025213,40,34.495188
-7.789796,40,34.525483
-6.231227,40,34.555307
-21.410724,40,34.71736
-13.530008,40,34.747613
-6.406226,40,34.77699
-9.700003,40,34.806287
-7.768236,40,34.967306
-7.25601,40,34.996703
-7.787795,40,35.025855
-5.133026,40,35.055549
-12.363261,40,35.217795
-8.554995,40,35.247135
-15.690605,40,35.276272
-8.670746,40,35.305401
-8.382634,40,35.468507
-16.832338,40,35.499577
-5.518489,40,35.53019
-5.126446,40,35.559994
-8.377392,40,35.723386
-12.798085,40,35.75367
-7.05083,40,35.784064
-7.415344,40,35.813742
-4.94811,40,35.978901
-10.120106,40,36.009786
-6.508011,40,36.039482
-5.230545,40,36.069196
-6.048454,40,36.23162
-9.671074,40,36.26179
-5.060781,40,36.292189
-11.645794,40,36.321527
-6.3999,40,36.485395
-6.420809,40,36.516345
-10.613299,40,36.546416
-7.887209,40,36.57549
-4.998688,40,36.74914
-5.503043,40,36.779553
-8.827034,40,36.80939
-9.62676,40,36.839181
-9.965163,40,37.001472
-5.811649,40,37.031817
-7.364694,40,37.062274
-8.180037,40,37.091871
-5.516395,40,37.258123
-9.791055,40,37.288353
-13.289531,40,37.318964
-11.737786,40,37.349292
-5.462008,40,37.511044
-7.031792,40,37.541546
-10.15674,40,37.570696
-6.181092,40,37.599795
-5.182146,40,37.766249
-7.082746,40,37.797332
-4.742571,40,37.828136
-7.884068,40,37.859293
-12.585224,40,38.021261
-8.039199,40,38.051357
-7.851692,40,38.08163
-7.406598,40,38.111732
-8.375481,40,38.279288
-7.161262,40,38.309554
-5.619495,40,38.339757
-4.573552,40,38.369551
-9.100952,40,38.532485
-6.116107,40,38.562951
-6.14073,40,38.592499
-10.742182,40,38.622815
-6.297195,40,38.789234
-4.726941,40,38.820181
-7.877694,40,38.8506
-5.747143,40,38.879949
-6.236477,40,39.047658
-14.958538,40,39.078591
-22.162425,40,39.108613
-9.859445,40,39.137648
-11.949994,40,39.299734
-7.26308,40,39.33069
-7.271991,40,39.359689
-14.755568,40,39.388493
-8.960232,40,39.552983
-7.88733,40,39.582603
-8.975035,40,39.612951
-7.675966,40,39.642044
-7.463732,40,39.811528
-7.748172,40,39.84757
-5.592466,40,39.881918
-4.80737,40,39.914854
-6.579048,40,40.078961
-4.71533,40,40.113085
-6.054796,40,40.146631
-6.868021,40,40.180813
-9.777981,40,40.342712
-8.417326,40,40.373177
-16.222765,40,40.403599
-6.424863,40,40.433813
-16.512622,40,40.595091
-11.241785,40,40.626383
-6.35399,40,40.657144
-6.066531,40,40.685919
-5.092566,40,40.848228
-8.884462,40,40.87915
-7.856199,40,40.908338
-7.914282,40,40.941917
-14.551847,40,41.112288
-6.420692,40,41.146694
-6.006703,40,41.179937
-5.149348,40,41.212027
-10.028237,40,41.375434
-5.228871,40,41.406271
-6.910324,40,41.436162
-7.756485,40,41.466014
-5.128487,40,41.627149
-6.545356,40,41.657095
-4.887171,40,41.686911
-4.730518,40,41.716229
-8.017849,40,41.880404
-6.871486,40,41.910688
-8.15232,40,41.940225
-6.731453,40,41.969479
-3.821231,40,42.133378
-5.037739,40,42.16481
-5.216792,40,42.194847
-4.398356,40,42.223944
-9.269432,40,42.400063
-4.025471,40,42.431361
-8.002899,40,42.460984
-13.476747,40,42.49168
-7.967239,40,42.654972
-9.770811,40,42.68516
-4.568291,40,42.715168
-5.341555,40,42.744623
-4.689623,40,42.911066
-5.886813,40,42.942075
-8.568991,40,42.972301
-5.113708,40,43.00091
-6.120331,40,43.161173
-9.282059,40,43.191988
-4.199511,40,43.221725
-3.69718,40,43.251034
-3.712796,40,43.421205
-11.905295,40,43.452274
-5.82834,40,43.482683
-3.52361,40,43.511957
-7.328428,40,43.675871
-8.794814,40,43.706514
-10.615444,40,43.736879
-3.578514,40,43.766468
-4.136937,40,43.927089
-6.23976,40,43.957449
-5.355264,40,43.986496
-3.837322,40,44.015634
-7.73984,40,44.178256
-6.224049,40,44.209206
-5.449303,40,44.238855
-6.756408,40,44.268445
-5.831831,40,44.431342
-5.127562,40,44.462271
-4.097956,40,44.491377
-6.119387,40,44.520424
-6.991508,40,44.680531
-4.170096,40,44.710944
-4.488596,40,44.741371
-5.654733,40,44.771293
-12.65961,40,44.934987
-4.89372,40,44.965619
-4.342147,40,44.995237
-5.812733,40,45.024676
-3.202972,40,45.18692
-7.190938,40,45.217992
-4.462032,40,45.247554
-5.101288,40,45.276875
-6.436612,40,45.438823
-5.522382,40,45.468704
-4.373892,40,45.497532
-6.347756,40,45.52697
-5.992285,40,45.691082
-6.036042,40,45.720274
-5.530973,40,45.749695
-3.695649,40,45.77919
-4.247884,40,45.943036
-5.019648,40,45.973633
-7.11186,40,46.003332
-3.262636,40,46.032753
-10.904906,40,46.200326
-4.650277,40,46.230189
-7.362418,40,46.259447
-11.696725,40,46.288378
-9.504642,40,46.450631
-4.322571,40,46.480526
-4.057744,40,46.509903
-6.905791,40,46.539228
-6.725707,40,46.700625
-4.71309,40,46.730981
-8.886345,40,46.761709
-5.687779,40,46.791012
-8.86711,40,46.954108
-5.907325,40,46.983922
-6.953449,40,47.012448
-6.475516,40,47.041792
-2.972259,40,47.207018
-3.444532,40,47.237224
-4.288182,40,47.268114
-7.552094,40,47.298234
-7.155547,40,47.466475
-3.280345,40,47.496384
-4.440974,40,47.526297
-3.510237,40,47.555954
-4.622646,40,47.720633
-3.392233,40,47.750815
-3.012527,40,47.780001
-4.406945,40,47.810133
-4.324703,40,47.976044
-3.779029,40,48.006366
-4.74162,40,48.036715
-3.827003,40,48.06698
-3.201599,40,48.229752
-3.362444,40,48.261091
-4.645348,40,48.291162
-3.711622,40,48.320761
-4.881246,40,48.489589
-5.239668,40,48.523039
-4.585026,40,48.553703
-6.972354,40,48.583133
-6.850139,40,48.751321
-5.508283,40,48.784508
-6.410002,40,48.815356
-4.563272,40,48.844722
-3.516356,40,49.005649
-3.598226,40,49.035721
-5.023584,40,49.065161
-4.376049,40,49.094604
-4.734855,40,49.257897
-5.321127,40,49.2878
-3.851899,40,49.317743
-7.180119,40,49.347987
-4.906767,40,49.510544
-3.788405,40,49.541198
-5.246079,40,49.57088
-5.455291,40,49.600951
-4.070124,40,49.763987
-4.496504,40,49.795123
-3.861752,40,49.824446
-3.799814,40,49.853451
-4.775315,40,50.015428
-4.984222,40,50.045993
-4.458487,40,50.075274
-9.955127,40,50.104632
-4.97406,40,50.267894
-6.859537,40,50.299943
-2.841321,40,50.330102
-3.292992,40,50.359665
-4.293235,40,50.528946
-6.057991,40,50.559901
-6.968875,40,50.589701
-6.301619,40,50.619263
-3.721694,40,50.780179
-5.954053,40,50.810843
-4.491453,40,50.8433
-4.218127,40,50.873904
-3.898939,40,51.042233
-6.554784,40,51.077635
-3.160095,40,51.112012
-3.744519,40,51.146101
-3.528406,40,51.309444
-3.666711,40,51.339965
-3.801262,40,51.370383
-5.938123,40,51.399675
-3.798203,40,51.565112
-4.714828,40,51.595463
-8.63259,40,51.625354
-4.697017,40,51.654019
-2.933648,40,51.823528
-3.884288,40,51.854768
-2.788206,40,51.884692
-3.17953,40,51.914072
-3.432608,40,52.07604
-3.953793,40,52.106981
-6.306609,40,52.137756
-3.92756,40,52.170083
-3.323483,40,52.329119
-4.302263,40,52.359266
-4.646585,40,52.389982
-3.793948,40,52.419173
-3.220537,40,52.581784
-3.328171,40,52.612357
-4.589063,40,52.641777
-4.256714,40,52.670788
-4.30846,40,52.834152
-4.857924,40,52.864841
-3.501323,40,52.893736
-4.363121,40,52.922798
-3.911013,40,53.08653
-4.442856,40,53.117614
-3.909867,40,53.14712
-3.980428,40,53.176088
-3.027752,40,53.337956
-2.584355,40,53.367859
-4.25622,40,53.396894
-3.314817,40,53.42517
-3.48951,40,53.608439
-6.106832,40,53.63856
-3.113975,40,53.667985
-5.866232,40,53.69742
-3.505791,40,53.864234
-5.659768,40,53.89487
-3.097959,40,53.925007
-2.810951,40,53.954355
-5.3661,40,54.115634
-2.953729,40,54.145222
-2.987712,40,54.175095
-2.854104,40,54.204217
-3.142171,40,54.369349
-2.850355,40,54.399704
-5.436493,40,54.430232
-6.258647,40,54.459462
-5.644205,40,54.627862
-3.449821,40,54.658651
-4.82517,40,54.688553
-3.628173,40,54.717544
-2.372014,40,54.884146
-4.177681,40,54.914632
-2.786222,40,54.945323
-5.046747,40,54.975755
-3.086427,40,55.137366
-3.724848,40,55.167521
-3.112064,40,55.197256
-5.249641,40,55.226654
-3.517452,40,55.391013
-3.207228,40,55.421362
-3.010449,40,55.451743
-3.009571,40,55.480437
-2.817724,40,55.645838
-2.947135,40,55.676508
-3.623134,40,55.707531
-2.31486,40,55.736915
-3.714521,40,55.904966
-5.943344,40,55.935319
-2.611555,40,55.964243
-3.134643,40,55.993748
-4.172337,40,56.160447
-3.547059,40,56.19085
-3.263686,40,56.21957
-4.00159,40,56.249164
-1.924481,40,56.411343
-2.184766,40,56.441521
-3.741493,40,56.472336
-4.516675,40,56.502772
-1.982772,40,56.671477
-3.249715,40,56.702525
-4.434336,40,56.733275
-2.407528,40,56.764864
-4.448966,40,56.928652
-2.931019,40,56.960145
-7.249592,40,56.990034
-2.496293,40,57.022326
-9.478734,40,57.188882
-2.489111,40,57.220346
-2.815462,40,57.250816
-3.453852,40,57.280249
-4.879644,40,57.444761
-3.441015,40,57.475797
-2.245083,40,57.506912
-5.460029,40,57.538672
-3.505154,40,57.705194
-2.851119,40,57.737418
-3.298728,40,57.768147
-2.014929,40,57.799309
-2.533058,40,57.972572
-3.035631,40,58.003726
-1.810429,40,58.034248
-6.211809,40,58.069601
-2.411681,40,58.231308
-2.441155,40,58.261338
-2.242078,40,58.29207
-2.842103,40,58.321944
-2.688654,40,58.486243
-2.223257,40,58.516989
-3.004515,40,58.546156
-2.467505,40,58.575568
-3.444803,40,58.738998
-2.902589,40,58.769022
-2.874102,40,58.799089
-3.582092,40,58.828614
-3.23378,40,58.993431
-3.6844,40,59.024337
-3.289797,40,59.054784
-2.843403,40,59.083786
-3.090828,40,59.246115
-2.113364,40,59.27671
-7.42157,40,59.307284
-4.108992,40,59.335747
-2.857864,40,59.498373
-3.421265,40,59.529388
-1.665827,40,59.559044
-3.418079,40,59.587876
-2.0255,40,59.750564
-3.191537,40,59.780589
-2.685139,40,59.809623
-2.878789,40,59.838768
-3.409188,40,60.00136
-2.783886,40,60.031791
-2.12631,40,60.060523
-2.043856,40,60.08935
-2.58896,40,60.25313
-1.808759,40,60.283153
-3.258446,40,60.312622
-3.674275,40,60.341647
-2.966409,40,60.503757
-2.704725,40,60.533929
-3.077684,40,60.564829
-2.728863,40,60.59427
-4.315005,40,60.755558
-3.305021,40,60.785954
-2.061181,40,60.815416
-3.017489,40,60.844838
-2.112878,40,61.007742
-2.9331,40,61.039275
-2.808293,40,61.068638
-2.658096,40,61.098953
-2.63556,40,61.262023
-3.306386,40,61.29319
-2.590725,40,61.323376
-1.688841,40,61.353014
-2.457907,40,61.531349
-3.358474,40,61.563318
-5.29123,40,61.59548
-2.789723,40,61.628263
-1.95703,40,61.799878
-3.519516,40,61.830899
-1.528042,40,61.861051
-1.526571,40,61.891034
-3.406063,40,62.053175
-1.581494,40,62.083122
-3.07489,40,62.11399
-2.756239,40,62.144434
-2.873285,40,62.313907
-1.835882,40,62.344114
-3.906869,40,62.372958
-4.949778,40,62.40269
-2.447568,40,62.568877
-2.127528,40,62.599041
-1.539898,40,62.629396
-2.599179,40,62.660329
-2.395189,40,62.825527
-1.889854,40,62.856718
-2.641962,40,62.885935
-3.678447,40,62.915323
-1.776881,40,63.07938
-2.782796,40,63.109614
-4.435193,40,63.139532
-1.805693,40,63.168546
-3.71217,40,63.332239
-1.286875,40,63.362434
-7.497723,40,63.391837
-1.914777,40,63.420923
-2.202496,40,63.583037
-1.202508,40,63.612763
-1.832811,40,63.643263
-2.994535,40,63.673787
-1.631109,40,63.839902
-3.016808,40,63.87016
-2.76825,40,63.899013
-2.278805,40,63.928862
-2.073587,40,64.091887
-3.149249,40,64.122934
-12.448092,40,64.155895
-2.386456,40,64.185772
-4.648774,40,64.356087
-1.40293,40,64.386485
-3.689867,40,64.415606
-2.895326,40,64.444397
-2.025833,40,64.609337
-1.398007,40,64.638851
-1.33597,40,64.669984
-2.422786,40,64.704946
-1.349977,40,64.872319
-1.07949,40,64.902902
-1.011801,40,64.93219
-1.772098,40,64.962147
-12.732955,40,65.129293
-1.89744,40,65.15965
-1.800032,40,65.19032
-1.701074,40,65.219951
-0.952752,40,65.387917
-1.052137,40,65.417549
-1.392027,40,65.447611
-3.017708,40,65.477386
-1.135704,40,65.639532
-1.73571,40,65.669301
-0.943759,40,65.6987
-1.362593,40,65.728003
-0.953811,40,65.894621
-1.193206,40,65.925704
-1.774584,40,65.956453
-1.780967,40,65.986087
-2.184079,40,66.147641
-1.811862,40,66.178873
-1.965531,40,66.21077
-1.082187,40,66.240273
-1.741907,40,66.401377
-1.260208,40,66.431005
-1.168585,40,66.45972
-0.990409,40,66.488988
-1.38296,40,66.651398
-0.698505,40,66.683019
-1.545118,40,66.713988
-1.94208,40,66.743608
-1.068886,40,66.907017
-2.958175,40,66.938304
-1.898088,40,66.969254
-1.514204,40,66.998416
-2.556859,40,67.161345
-1.851232,40,67.192873
-1.561566,40,67.222577
-2.750882,40,67.252199
-2.768468,40,67.413872
-0.774073,40,67.444375
-1.28613,40,67.474291
-1.78179,40,67.503367
-1.31779,40,67.66564
-2.474648,40,67.695672
-2.582349,40,67.725896
-1.955277,40,67.755374
-0.848217,40,67.920229
-1.051346,40,67.953448
-1.960624,40,67.987514
-1.152821,40,68.022659
-1.79452,40,68.19297
-1.683786,40,68.227663
-1.948287,40,68.261357
-1.075909,40,68.29459
-1.531428,40,68.456744
-6.737734,40,68.487957
-0.549134,40,68.517043
-2.849104,40,68.546222
-0.812838,40,68.708162
-1.540465,40,68.739266
-0.893194,40,68.76901
-1.82278,40,68.79849
-1.062591,40,68.961745
