#{"t_start": 1595955243.1048698, "env_id": "lowthrust-v0"}
r,l,t
-101.151278,40,16.71892
-181.231451,40,16.880711
-114.946102,40,16.911039
-95.82966,40,16.940659
-93.193436,40,16.969946
-92.012089,40,17.134742
-140.122787,40,17.164591
-101.888952,40,17.193953
-145.897842,40,17.223081
-77.044501,40,17.387216
-136.314515,40,17.417351
-100.110829,40,17.447921
-121.020313,40,17.477056
-67.40664,40,17.639626
-165.86731,40,17.669992
-198.541637,40,17.700768
-107.493198,40,17.731098
-68.195262,40,17.892019
-109.532614,40,17.922546
-103.08292,40,17.95147
-65.475985,40,17.981909
-95.37598,40,18.143508
-107.806993,40,18.174518
-77.781736,40,18.205076
-95.768312,40,18.235029
-80.67447,40,18.396656
-61.136939,40,18.426823
-73.846627,40,18.457257
-49.54741,40,18.487234
-110.605868,40,18.647028
-122.169494,40,18.677896
-180.412492,40,18.707675
-102.787852,40,18.737176
-49.495581,40,18.90058
-73.046148,40,18.931492
-102.615197,40,18.961837
-78.034227,40,18.991508
-130.520877,40,19.160209
-38.116393,40,19.191087
-21.494996,40,19.221813
-118.037911,40,19.25226
-46.257882,40,19.415721
-143.372081,40,19.44582
-18.333357,40,19.476057
-69.291358,40,19.505883
-76.272421,40,19.676919
-14.107811,40,19.708466
-110.406632,40,19.737964
-40.491261,40,19.766608
-60.71044,40,19.935046
-54.188167,40,19.964943
-25.348011,40,19.995632
-62.655941,40,20.02475
-99.022101,40,20.187564
-81.845987,40,20.217428
-90.661205,40,20.247965
-60.78142,40,20.27759
-91.845266,40,20.438448
-72.509671,40,20.469239
-47.425134,40,20.498656
-95.851083,40,20.527562
-117.815893,40,20.693069
-32.466216,40,20.723955
-77.055963,40,20.753965
-74.064735,40,20.784077
-63.584449,40,20.947738
-152.233961,40,20.977868
-92.27229,40,21.008188
-52.90626,40,21.038988
-57.223586,40,21.211743
-20.893934,40,21.242889
-39.753657,40,21.273761
-13.597587,40,21.303218
-47.48995,40,21.470376
-52.420791,40,21.500829
-44.378548,40,21.530739
-73.425647,40,21.559755
-27.595907,40,21.720326
-38.361182,40,21.750195
-14.386475,40,21.780454
-29.32423,40,21.810348
-47.523237,40,21.973697
-38.395371,40,22.004704
-64.711976,40,22.034774
-16.326493,40,22.063747
-51.734944,40,22.227529
-33.978729,40,22.258052
-66.417643,40,22.288076
-21.346941,40,22.317336
-92.773522,40,22.480689
-63.807985,40,22.512227
-20.319224,40,22.542042
-49.72702,40,22.570983
-75.250742,40,22.7351
-14.736883,40,22.765068
-34.04925,40,22.795731
-111.601691,40,22.825363
-68.141531,40,22.998276
-18.7195,40,23.028756
-20.456436,40,23.059787
-36.579065,40,23.089423
-17.112076,40,23.252893
-30.414431,40,23.283446
-35.475484,40,23.312979
-31.562379,40,23.342549
-39.314717,40,23.508646
-87.401718,40,23.540786
-44.573993,40,23.569986
-24.653988,40,23.598775
-41.410694,40,23.765455
-27.837273,40,23.795712
-36.202863,40,23.826599
-23.20564,40,23.855573
-24.983859,40,24.025462
-37.809499,40,24.055102
-36.926329,40,24.084469
-17.404519,40,24.114008
-51.964933,40,24.274666
-6.806816,40,24.305343
-40.544989,40,24.336538
-48.722455,40,24.36802
-16.811879,40,24.529648
-18.673188,40,24.559347
-14.55313,40,24.588067
-8.001983,40,24.617934
-11.583343,40,24.787754
-18.771539,40,24.817794
-10.814003,40,24.847703
-23.743158,40,24.877908
-24.583094,40,25.039423
-54.113228,40,25.069497
-25.910539,40,25.100524
-18.056093,40,25.130382
-23.66332,40,25.290959
-9.56556,40,25.320798
-20.908083,40,25.350043
-11.35921,40,25.380935
-19.971143,40,25.54404
-26.082108,40,25.573697
-21.086493,40,25.604015
-24.077768,40,25.633269
-9.202261,40,25.800518
-33.721261,40,25.831283
-6.757739,40,25.861458
-39.520459,40,25.891473
-27.523437,40,26.059439
-16.0612,40,26.090453
-15.934478,40,26.120252
-15.412943,40,26.1496
-12.43803,40,26.310734
-22.99998,40,26.340807
-27.739199,40,26.370116
-14.729836,40,26.399619
-30.412706,40,26.563872
-28.011825,40,26.595457
-27.717295,40,26.625757
-25.302332,40,26.653977
-28.473092,40,26.814757
-7.632659,40,26.845178
-42.723295,40,26.875759
-13.00862,40,26.905551
-11.844813,40,27.067634
-15.494434,40,27.097661
-13.808561,40,27.127635
-10.502966,40,27.156741
-17.737641,40,27.318203
-15.566158,40,27.349307
-19.208465,40,27.379705
-9.65392,40,27.409238
-9.063251,40,27.575023
-20.748709,40,27.605996
-12.590844,40,27.635773
-37.812472,40,27.665151
-10.968637,40,27.832338
-18.709209,40,27.863327
-20.074475,40,27.894176
-9.516133,40,27.923869
-7.72291,40,28.086202
-19.312206,40,28.116917
-7.448061,40,28.146252
-20.869173,40,28.175336
-11.961924,40,28.335738
-10.607998,40,28.36632
-9.670541,40,28.396719
-15.376859,40,28.426172
-22.501223,40,28.586898
-32.057213,40,28.616473
-8.954213,40,28.645154
-8.780584,40,28.674497
-27.778418,40,28.836541
-10.088041,40,28.866664
-18.945094,40,28.895704
-11.075546,40,28.924777
-34.774585,40,29.090225
-53.745466,40,29.121372
-13.173973,40,29.150344
-7.659541,40,29.179653
-10.341418,40,29.342893
-16.27352,40,29.372822
-14.396578,40,29.402202
-16.466381,40,29.431286
-19.733965,40,29.594934
-16.26247,40,29.625894
-15.32251,40,29.655971
-14.155096,40,29.685033
-15.534834,40,29.853134
-9.177587,40,29.883369
-14.329176,40,29.913386
-30.413136,40,29.942725
-11.377328,40,30.108683
-12.639833,40,30.138326
-9.153682,40,30.167204
-10.157841,40,30.197883
-9.526142,40,30.358842
-14.011289,40,30.389619
-11.723127,40,30.418421
-7.260797,40,30.447412
-14.090303,40,30.614405
-12.581305,40,30.64492
-10.679897,40,30.674533
-9.262372,40,30.704372
-7.054334,40,30.86536
-12.067921,40,30.896351
-7.850936,40,30.926014
-11.00632,40,30.955385
-14.413497,40,31.122574
-8.908511,40,31.152836
-13.981574,40,31.18167
-15.059819,40,31.210762
-12.711998,40,31.381396
-10.086779,40,31.412194
-8.563072,40,31.441356
-20.195008,40,31.471067
-6.154278,40,31.632168
-8.578106,40,31.662515
-15.591381,40,31.691702
-9.840344,40,31.721221
-11.050206,40,31.889054
-9.08758,40,31.919636
-6.67863,40,31.94838
-7.777733,40,31.977568
-10.472722,40,32.141068
-7.884787,40,32.17129
-16.903113,40,32.201184
-12.067671,40,32.230357
-9.134408,40,32.396441
-10.801522,40,32.426953
-6.939144,40,32.457541
-6.749332,40,32.486924
-6.438305,40,32.647844
-6.176342,40,32.678459
-8.006122,40,32.708616
-10.863889,40,32.738286
-7.783621,40,32.907419
-14.731643,40,32.938099
-8.318495,40,32.968056
-11.808745,40,32.996808
-9.105273,40,33.15902
-7.566671,40,33.189823
-12.673304,40,33.220004
-4.823607,40,33.248993
-6.123065,40,33.411732
-8.619949,40,33.442959
-5.970987,40,33.47269
-12.898989,40,33.501964
-11.044345,40,33.664298
-6.656546,40,33.694743
-11.975898,40,33.724442
-6.041321,40,33.753571
-8.361572,40,33.914593
-4.81863,40,33.945752
-9.416649,40,33.975879
-13.75998,40,34.004557
-7.255207,40,34.175436
-6.360628,40,34.207623
-12.332653,40,34.240209
-6.638633,40,34.272385
-18.429087,40,34.443525
-11.548522,40,34.473587
-7.805176,40,34.503861
-5.167296,40,34.533693
-8.569001,40,34.695746
-9.223414,40,34.725978
-9.391868,40,34.755385
-18.2912,40,34.784661
-7.353312,40,34.945691
-13.120045,40,34.975065
-5.480097,40,35.00423
-9.069879,40,35.033917
-11.896998,40,35.196171
-15.429798,40,35.225501
-20.434109,40,35.254644
-15.646036,40,35.283778
-5.848218,40,35.446899
-17.535155,40,35.477988
-7.175942,40,35.508576
-9.682528,40,35.538374
-11.69145,40,35.701745
-12.241241,40,35.732047
-10.053427,40,35.762428
-6.157446,40,35.792121
-7.818757,40,35.957286
-8.42814,40,35.988173
-5.297368,40,36.017856
-7.597123,40,36.047575
-16.548112,40,36.209989
-7.127531,40,36.240154
-7.406073,40,36.270581
-10.246398,40,36.299917
-11.729964,40,36.463784
-7.528647,40,36.494708
-5.885683,40,36.524793
-6.12948,40,36.553898
-6.324502,40,36.727524
-6.370421,40,36.757939
-4.996388,40,36.787752
-10.707076,40,36.817558
-9.536955,40,36.979859
-39.065614,40,37.010202
-10.710761,40,37.040638
-6.618294,40,37.070246
-14.04424,40,37.236501
-4.863398,40,37.266749
-6.627254,40,37.297351
-9.511037,40,37.327674
-9.82906,40,37.489418
-6.490569,40,37.519913
-9.16316,40,37.549077
-9.77192,40,37.578172
-6.749635,40,37.744629
-6.558753,40,37.775714
-13.214143,40,37.806508
-4.422276,40,37.837672
-5.634613,40,37.999636
-7.128341,40,38.029729
-6.758335,40,38.059999
-5.561547,40,38.090114
-7.885992,40,38.257663
-4.570671,40,38.287932
-5.58766,40,38.318133
-7.127672,40,38.347917
-6.46197,40,38.510896
-7.506744,40,38.541337
-9.854207,40,38.570886
-5.743819,40,38.601178
-5.973706,40,38.767612
-4.581769,40,38.798561
-6.625771,40,38.828973
-12.91663,40,38.858325
-7.077513,40,39.026059
-5.6917,40,39.056979
-4.143623,40,39.087001
-9.120546,40,39.116006
-8.697558,40,39.278116
-8.32412,40,39.30907
-5.982668,40,39.338063
-6.335696,40,39.366863
-7.432452,40,39.53137
-5.287207,40,39.560964
-9.200548,40,39.591331
-7.807711,40,39.620427
-15.417689,40,39.790105
-5.659481,40,39.826153
-8.359016,40,39.860459
-6.104491,40,39.893216
-6.736082,40,40.057547
-10.108854,40,40.091649
-15.084222,40,40.125232
-9.156377,40,40.159405
-5.353244,40,40.3211
-7.439423,40,40.351554
-8.574576,40,40.381974
-5.39479,40,40.412187
-8.774534,40,40.573448
-5.14152,40,40.604761
-4.744276,40,40.635539
-5.69209,40,40.664306
-5.736685,40,40.826608
-7.54594,40,40.857513
-8.877757,40,40.886708
-3.482801,40,40.92046
-9.926337,40,41.090901
-6.730449,40,41.12525
-5.500368,40,41.158476
-9.033508,40,41.190589
-9.965941,40,41.353794
-6.791708,40,41.384642
-4.396354,40,41.414531
-6.349854,40,41.444398
-5.472018,40,41.605527
-14.748367,40,41.635475
-6.051213,40,41.665279
-13.49386,40,41.694627
-14.000667,40,41.858777
-9.026771,40,41.88906
-7.309325,40,41.918598
-6.148174,40,41.947863
-7.845635,40,42.111761
-6.170493,40,42.143179
-8.617946,40,42.173241
-7.597526,40,42.202311
-15.434011,40,42.378438
-4.6322,40,42.409725
-4.13753,40,42.439346
-9.573262,40,42.470076
-5.204657,40,42.633353
-6.364158,40,42.663542
-4.382859,40,42.693527
-3.527463,40,42.722998
-9.923626,40,42.889472
-13.775721,40,42.920463
-7.477641,40,42.950681
-3.439707,40,42.979299
-6.434461,40,43.139548
-4.993046,40,43.170361
-10.578593,40,43.200086
-7.351046,40,43.229431
-3.958826,40,43.399589
-4.875637,40,43.43064
-12.054082,40,43.461068
-5.98101,40,43.490344
-4.039807,40,43.65422
-6.168167,40,43.68489
-9.392053,40,43.715266
-5.555718,40,43.744852
-5.528586,40,43.905473
-9.956192,40,43.935848
-4.940918,40,43.964894
-3.737089,40,43.994022
-6.508923,40,44.156621
-7.605469,40,44.187572
-4.86099,40,44.217245
-4.646156,40,44.24684
-5.56741,40,44.409699
-7.086934,40,44.440654
-4.230827,40,44.469742
-4.167576,40,44.498809
-6.792028,40,44.658907
-7.011937,40,44.689339
-4.925198,40,44.71975
-5.059523,40,44.749696
-3.89666,40,44.913376
-4.172922,40,44.944013
-3.406296,40,44.973597
-5.751613,40,45.00305
-15.270335,40,45.165292
-4.292196,40,45.196355
-7.680564,40,45.225931
-4.328288,40,45.25526
-8.521316,40,45.417221
-4.48553,40,45.447081
-6.228217,40,45.475919
-3.971264,40,45.505349
-3.496003,40,45.669488
-4.951305,40,45.698634
-5.889609,40,45.728083
-8.101291,40,45.757576
-12.820251,40,45.92141
-6.237274,40,45.952035
-5.246576,40,45.9817
-4.506066,40,46.011122
-6.385028,40,46.178705
-8.656297,40,46.208578
-5.936003,40,46.237834
-6.071943,40,46.266749
-5.155374,40,46.429001
-6.789004,40,46.458911
-10.050992,40,46.488278
-3.686621,40,46.517608
-5.424553,40,46.679003
-4.069294,40,46.709363
-5.784189,40,46.740073
-3.374628,40,46.769396
-5.201331,40,46.932487
-3.998951,40,46.962305
-7.62081,40,46.990845
-3.312736,40,47.020142
-6.55564,40,47.185389
-6.664564,40,47.215609
-4.246291,40,47.246516
-5.474605,40,47.276611
-6.169062,40,47.44485
-5.325976,40,47.474783
-3.229125,40,47.504679
-4.890053,40,47.534327
-4.413237,40,47.699009
-2.777396,40,47.729201
-3.064019,40,47.758374
-6.390639,40,47.7885
-4.268487,40,47.954418
-5.10501,40,47.984753
-4.387226,40,48.015105
-6.490319,40,48.045354
-11.401717,40,48.208125
-5.268205,40,48.23948
-2.832188,40,48.269547
-4.475096,40,48.299152
-7.839758,40,48.468204
-3.836397,40,48.501409
-5.144773,40,48.532076
-3.880089,40,48.56151
-6.697093,40,48.729697
-5.57858,40,48.762872
-6.716789,40,48.793729
-3.985887,40,48.823109
-5.274443,40,48.98405
-4.414913,40,49.014096
-6.594153,40,49.043547
-5.920786,40,49.072981
-3.377244,40,49.236273
-4.241898,40,49.26616
-4.182479,40,49.296134
-3.08784,40,49.326359
-4.149966,40,49.488923
-4.698372,40,49.51959
-4.70488,40,49.549269
-3.70309,40,49.57934
-3.395259,40,49.742367
-5.296005,40,49.773498
-4.113927,40,49.802821
-4.708228,40,49.831824
-3.062403,40,49.993812
-3.415038,40,50.024378
-4.738812,40,50.053655
-6.463701,40,50.083018
-3.97824,40,50.246268
-5.174796,40,50.278321
-8.992782,40,50.308458
-4.381837,40,50.338003
-4.172698,40,50.507313
-3.947769,40,50.538282
-4.7778,40,50.568083
-6.764837,40,50.597642
-7.414553,40,50.758588
-4.553391,40,50.789227
-3.693991,40,50.821816
-4.975485,40,50.85249
-6.408107,40,51.020821
-3.463274,40,51.056253
-6.089072,40,51.090619
-5.469635,40,51.124666
-4.014022,40,51.287821
-4.612831,40,51.318321
-3.522083,40,51.348758
-3.533061,40,51.378043
-5.393666,40,51.54349
-3.697399,40,51.57387
-4.379018,40,51.603737
-4.961814,40,51.632393
-3.783117,40,51.801951
-4.099323,40,51.833133
-5.605768,40,51.863059
-5.828442,40,51.892442
-5.218277,40,52.054424
-3.100102,40,52.085351
-3.099697,40,52.116332
-4.561894,40,52.148612
-4.233453,40,52.307487
-3.421684,40,52.337653
-4.150607,40,52.368354
-6.417621,40,52.397552
-4.289244,40,52.560171
-4.595462,40,52.590741
-2.945716,40,52.620148
-2.50051,40,52.649149
-6.828507,40,52.81253
-3.187131,40,52.843218
-4.084105,40,52.87211
-4.295979,40,52.901182
-4.565977,40,53.064904
-4.780636,40,53.096005
-4.044114,40,53.125508
-4.532277,40,53.15445
-2.759478,40,53.316333
-3.752287,40,53.346239
-5.140468,40,53.375267
-4.232406,40,53.403534
-2.27022,40,53.586833
-4.885315,40,53.61693
-3.632494,40,53.646349
-3.872461,40,53.675788
-3.514144,40,53.842605
-4.399065,40,53.873246
-3.577613,40,53.903381
-3.048196,40,53.932732
-3.603474,40,54.094038
-2.216023,40,54.12359
-2.913688,40,54.153487
-2.34962,40,54.182605
-3.21113,40,54.34775
-3.400297,40,54.378095
-2.614221,40,54.40862
-3.257591,40,54.437833
-3.544736,40,54.606236
-2.688164,40,54.637028
-5.338209,40,54.666924
-7.013362,40,54.695939
-2.677212,40,54.862528
-3.033213,40,54.893021
-3.320928,40,54.923688
-3.04669,40,54.954137
-2.701201,40,55.115742
-3.490383,40,55.145919
-2.977929,40,55.175626
-4.774855,40,55.205025
-3.056257,40,55.369373
-3.559425,40,55.399725
-4.032552,40,55.430107
-3.097212,40,55.458816
-2.44937,40,55.624212
-3.778582,40,55.654888
-3.398695,40,55.685909
-4.438248,40,55.715308
-2.778365,40,55.88335
-2.521584,40,55.913727
-3.966183,40,55.942622
-4.636292,40,55.972129
-4.166594,40,56.138853
-3.871686,40,56.169225
-4.309489,40,56.197954
-2.916799,40,56.227536
-2.655608,40,56.389716
-4.318295,40,56.419894
-2.62263,40,56.450722
-2.739074,40,56.48114
-1.685265,40,56.649847
-4.925302,40,56.680915
-2.62843,40,56.711661
-2.760903,40,56.743258
-2.064879,40,56.90703
-2.926516,40,56.938532
-3.340321,40,56.968431
-3.314748,40,57.000718
-2.992084,40,57.167262
-5.851345,40,57.1987
-2.236531,40,57.229191
-3.113431,40,57.25863
-2.511191,40,57.423117
-3.335355,40,57.454186
-5.237965,40,57.485298
-2.829343,40,57.517063
-4.818714,40,57.683553
-1.901161,40,57.715806
-3.195472,40,57.746534
-2.765811,40,57.777684
-1.759432,40,57.950953
-3.563073,40,57.982123
-3.003995,40,58.012659
-2.246093,40,58.047967
-2.889529,40,58.20969
-4.313533,40,58.239725
-4.116021,40,58.270457
-4.023243,40,58.300319
-4.341409,40,58.4646
-1.854912,40,58.495383
-3.622659,40,58.524528
-3.103071,40,58.553964
-3.347543,40,58.717378
-3.464893,40,58.747412
-2.493047,40,58.777466
-2.655533,40,58.806988
-2.231465,40,58.97181
-2.673608,40,59.00272
-2.150548,40,59.033146
-2.849637,40,59.062174
-2.530323,40,59.224484
-2.679218,40,59.255177
-3.48649,40,59.285659
-6.020818,40,59.314151
-2.801601,40,59.476775
-4.082833,40,59.507776
-4.650175,40,59.537421
-2.222186,40,59.566275
-2.109593,40,59.728953
-2.886838,40,59.758992
-2.405383,40,59.787995
-2.723986,40,59.817288
-2.367832,40,59.979739
-2.584076,40,60.010177
-2.836546,40,60.038908
-3.407727,40,60.067735
-2.412501,40,60.231516
-2.121238,40,60.261525
-4.175261,40,60.290998
-3.621048,40,60.320025
-3.678701,40,60.482128
-2.576169,40,60.512331
-2.008536,40,60.543196
-5.05457,40,60.572654
-1.995492,40,60.733946
-3.68877,40,60.764325
-2.594074,40,60.793793
-2.220768,40,60.823218
-3.892026,40,60.986131
-2.210104,40,61.01765
-1.717008,40,61.047019
-1.876721,40,61.077331
-1.813124,40,61.24041
-2.606164,40,61.271562
-1.274636,40,61.301764
-1.697073,40,61.331396
-5.104027,40,61.509716
-4.305405,40,61.541857
-2.209032,40,61.574093
-2.433256,40,61.606892
-1.654763,40,61.778271
-2.203871,40,61.809276
-1.820402,40,61.839414
-3.008182,40,61.869422
-2.193146,40,62.031549
-2.320219,40,62.061507
-2.560877,40,62.092363
-2.863369,40,62.122811
-1.88313,40,62.292284
-1.697899,40,62.32248
-2.571901,40,62.351351
-2.839385,40,62.381075
-1.715974,40,62.547254
-1.426447,40,62.577422
-2.490524,40,62.607789
-3.119334,40,62.638701
-2.718087,40,62.803909
-2.225993,40,62.835099
-3.101482,40,62.864314
-2.329007,40,62.89371
-2.594402,40,63.057758
-3.954814,40,63.087993
-12.807388,40,63.117917
-2.07382,40,63.146919
-3.482169,40,63.310597
-2.35306,40,63.340785
-2.745807,40,63.370197
-2.94443,40,63.3993
-2.054822,40,63.561421
-2.48934,40,63.591143
-1.87404,40,63.621698
-1.787365,40,63.652161
-2.937426,40,63.818273
-1.932833,40,63.848534
-3.685667,40,63.877388
-4.134087,40,63.907242
-1.653128,40,64.070254
-3.834371,40,64.10133
-3.783126,40,64.134249
-4.111578,40,64.164146
-2.260306,40,64.334465
-1.604056,40,64.364844
-3.484029,40,64.393986
-4.090247,40,64.422781
-3.064352,40,64.587708
-1.349106,40,64.617233
-1.987854,40,64.648366
-1.650323,40,64.683332
-2.287348,40,64.850697
-1.146084,40,64.881285
-7.956592,40,64.91057
-1.729628,40,64.940521
-2.498546,40,65.10767
-0.504552,40,65.13807
-1.920643,40,65.168694
-1.417816,40,65.198334
-2.621878,40,65.366294
-2.176028,40,65.395924
-1.389231,40,65.426006
-3.796024,40,65.45577
-1.475355,40,65.617932
-1.30127,40,65.647684
-1.462364,40,65.677092
-1.413497,40,65.70637
-1.497185,40,65.872982
-0.635033,40,65.904071
-2.660767,40,65.934836
-3.093567,40,65.964448
-2.184857,40,66.126018
-1.210638,40,66.15726
-1.29582,40,66.189144
-0.621897,40,66.218661
-1.832798,40,66.379772
-1.341246,40,66.409366
-1.295267,40,66.438101
-2.112835,40,66.467342
-2.978674,40,66.630056
-2.609533,40,66.661401
-1.407173,40,66.692364
-1.577702,40,66.722002
-2.882196,40,66.885403
-1.657249,40,66.916695
-1.272259,40,66.947614
-1.528646,40,66.976793
-2.276401,40,67.139716
-3.282383,40,67.17125
-3.96037,40,67.200957
-1.388452,40,67.230581
-1.160062,40,67.39225
-1.173955,40,67.422758
-1.140481,40,67.452671
-1.829161,40,67.481746
-1.909673,40,67.644015
-2.089495,40,67.674063
-1.280036,40,67.704281
-17.953231,40,67.733885
-0.961772,40,67.898604
-0.560422,40,67.931824
-1.870152,40,67.965884
-4.562045,40,68.001036
-1.219147,40,68.171547
-2.661532,40,68.206255
-1.399698,40,68.239974
-0.957142,40,68.273155
-0.904602,40,68.435097
-1.723686,40,68.46633
-1.867085,40,68.495404
-4.587337,40,68.524605
-0.675042,40,68.686538
-0.557861,40,68.717634
-1.937128,40,68.747397
-0.531457,40,68.776861
