#{"t_start": 1602351007.3093865, "env_id": "lowthrust-v0"}
r,l,t
-558.620108,40,5.868351
-532.289297,40,6.010147
-656.821299,40,6.041312
-531.68015,40,6.072112
-596.149489,40,6.102647
-466.815276,40,6.242776
-418.071375,40,6.273874
-613.541838,40,6.305385
-493.067867,40,6.335238
-557.00074,40,6.477768
-502.334125,40,6.508493
-554.869839,40,6.538131
-344.20929,40,6.569257
-443.569245,40,6.709524
-484.993592,40,6.740383
-471.679562,40,6.77099
-346.008207,40,6.801525
-536.696146,40,6.943249
-530.112262,40,6.974215
-733.016293,40,7.004399
-392.669381,40,7.034618
-231.726477,40,7.174365
-418.768134,40,7.20512
-426.0323,40,7.235271
-417.970505,40,7.264776
-443.874407,40,7.406881
-604.612214,40,7.437566
-465.40173,40,7.468651
-531.82256,40,7.499386
-456.50203,40,7.640342
-530.699896,40,7.671514
-541.423537,40,7.701247
-432.44001,40,7.731119
-180.435998,40,7.874711
-515.455708,40,7.905617
-320.174147,40,7.935205
-319.875593,40,7.965575
-306.4318,40,8.10695
-437.471711,40,8.137915
-475.894795,40,8.168922
-449.819789,40,8.198318
-341.450273,40,8.341367
-460.699792,40,8.372055
-275.201255,40,8.401774
-392.012258,40,8.431761
-366.088429,40,8.575501
-417.327487,40,8.606983
-276.169128,40,8.636682
-302.673686,40,8.666646
-325.957181,40,8.80898
-254.700864,40,8.839402
-433.488559,40,8.87077
-368.05932,40,8.901761
-122.289761,40,9.045797
-224.264703,40,9.077758
-259.23963,40,9.108158
-246.554775,40,9.138395
-211.380741,40,9.282107
-318.513946,40,9.313727
-309.08971,40,9.345171
-396.39179,40,9.37494
-361.144762,40,9.518619
-354.84464,40,9.55396
-276.846515,40,9.58505
-224.970289,40,9.614532
-217.180867,40,9.755507
-120.850367,40,9.785661
-351.686998,40,9.81492
-298.20317,40,9.844621
-247.319663,40,9.985066
-217.087637,40,10.016453
-66.76771,40,10.04724
-176.315312,40,10.078351
-276.003745,40,10.220396
-231.588946,40,10.251849
-258.238885,40,10.282853
-194.578621,40,10.313296
-279.152804,40,10.455357
-229.667333,40,10.486242
-198.427756,40,10.516725
-160.817088,40,10.547375
-247.967686,40,10.691501
-147.058043,40,10.723475
-187.788934,40,10.753031
-206.419813,40,10.782236
-140.411488,40,10.92422
-140.726173,40,10.955592
-136.129631,40,10.987268
-290.856359,40,11.01784
-171.772279,40,11.160383
-298.612289,40,11.191257
-199.590227,40,11.220948
-226.371507,40,11.250271
-108.370777,40,11.390708
-81.416149,40,11.421167
-157.665753,40,11.452207
-233.180584,40,11.482598
-53.77672,40,11.626107
-112.792313,40,11.658354
-182.405837,40,11.689572
-255.25138,40,11.719405
-323.36343,40,11.861124
-152.591073,40,11.89216
-220.467196,40,11.921786
-236.952485,40,11.951573
-103.734965,40,12.093087
-200.873579,40,12.123557
-167.938546,40,12.153014
-202.788209,40,12.183924
-187.062453,40,12.325655
-90.170821,40,12.356509
-118.81201,40,12.386499
-105.246395,40,12.416894
-97.368982,40,12.559588
-141.30696,40,12.592079
-131.468598,40,12.622258
-195.772919,40,12.653686
-120.866815,40,12.795874
-178.941901,40,12.827813
-281.301295,40,12.858055
-198.068749,40,12.888048
-99.424013,40,13.035399
-124.739329,40,13.066463
-94.398635,40,13.096639
-183.87113,40,13.126453
-67.436336,40,13.271112
-154.820881,40,13.303639
-140.470387,40,13.333346
-131.452032,40,13.36286
-127.931278,40,13.508119
-129.980935,40,13.539491
-291.243658,40,13.570791
-72.946059,40,13.600883
-54.032033,40,13.743084
-187.741645,40,13.774228
-110.116445,40,13.805164
-229.398932,40,13.835904
-34.721358,40,13.978989
-87.004898,40,14.010378
-154.350984,40,14.040577
-31.833431,40,14.069667
-151.262788,40,14.211019
-57.845838,40,14.24071
-139.527175,40,14.271323
-69.884724,40,14.302141
-126.01412,40,14.4439
-64.782638,40,14.475671
-118.080832,40,14.506301
-155.49761,40,14.536292
-128.262821,40,14.679466
-113.771825,40,14.711902
-110.204643,40,14.742032
-97.766094,40,14.772647
-144.042241,40,14.916831
-169.428126,40,14.948216
-203.263481,40,14.977598
-53.555745,40,15.008765
-122.895274,40,15.150275
-76.602511,40,15.181439
-103.269932,40,15.211939
-144.219465,40,15.241337
-98.85869,40,15.381932
-82.47946,40,15.413537
-111.272911,40,15.444318
-64.807181,40,15.474393
-61.086743,40,15.617533
-122.163737,40,15.649358
-83.628051,40,15.680386
-79.864742,40,15.711323
-56.775725,40,15.854374
-97.846579,40,15.883559
-24.410492,40,15.912919
-54.42662,40,15.942682
-78.066032,40,16.083945
-104.431078,40,16.115318
-84.816191,40,16.14586
-89.249906,40,16.176451
-76.3487,40,16.317832
-136.235474,40,16.349982
-100.234029,40,16.38093
-96.919279,40,16.411052
-38.20348,40,16.553425
-103.469814,40,16.584284
-65.592245,40,16.613583
-147.472672,40,16.643483
-95.155327,40,16.785805
-60.166161,40,16.816931
-51.36335,40,16.847162
-95.052871,40,16.878915
-60.511941,40,17.020293
-75.489539,40,17.051398
-57.572126,40,17.080224
-69.96655,40,17.110301
-19.298611,40,17.252839
-132.932836,40,17.283641
-70.106137,40,17.313389
-96.967669,40,17.344578
-32.992459,40,17.487384
-59.57094,40,17.519204
-39.346012,40,17.548609
-27.445576,40,17.586674
-65.130363,40,17.729549
-54.618871,40,17.761809
-40.687301,40,17.792333
-15.189576,40,17.823472
-43.282539,40,17.966195
-34.848156,40,17.99659
-24.452274,40,18.027168
-28.284677,40,18.057082
-93.335624,40,18.197164
-44.640461,40,18.227347
-87.589234,40,18.257031
-27.263669,40,18.287724
-45.975793,40,18.431256
-40.229482,40,18.461532
-67.86143,40,18.4905
-79.624047,40,18.520238
-73.410549,40,18.664437
-55.621243,40,18.696085
-40.844396,40,18.725558
-24.501926,40,18.755377
-57.708041,40,18.898376
-46.41688,40,18.930509
