#{"t_start": 1595955243.0956128, "env_id": "lowthrust-v0"}
r,l,t
-382.454776,40,10.351855
-269.549718,40,10.380982
-266.076429,40,10.545389
-347.882744,40,10.575614
-431.154515,40,10.605057
-147.12974,40,10.635237
-300.204244,40,10.797407
-393.798986,40,10.828172
-360.833515,40,10.858613
-426.195409,40,10.889105
-370.173106,40,11.051418
-390.725424,40,11.082257
-400.238626,40,11.11323
-230.820852,40,11.143853
-448.368406,40,11.309162
-312.278172,40,11.339764
-432.489683,40,11.371179
-511.776944,40,11.401649
-316.996006,40,11.563976
-287.664496,40,11.593919
-418.998846,40,11.622675
-427.7757,40,11.651461
-396.381802,40,11.811716
-243.112696,40,11.842098
-308.537431,40,11.872215
-225.203222,40,11.901735
-107.14939,40,12.063098
-254.838757,40,12.093217
-206.813219,40,12.1223
-263.593291,40,12.151702
-162.428472,40,12.315967
-265.219165,40,12.345967
-254.829234,40,12.37521
-227.140265,40,12.404408
-184.641672,40,12.566932
-331.974249,40,12.597577
-280.588594,40,12.626672
-271.284036,40,12.6555
-237.764143,40,12.818812
-222.790846,40,12.849648
-80.877625,40,12.880247
-181.53408,40,12.909496
-172.049564,40,13.07156
-180.887329,40,13.10269
-287.934831,40,13.13295
-317.6755,40,13.161783
-306.891219,40,13.324485
-126.200673,40,13.354835
-191.102452,40,13.384262
-181.287232,40,13.414518
-202.682771,40,13.575591
-220.625455,40,13.606492
-97.52497,40,13.636322
-260.14145,40,13.665658
-268.749123,40,13.82826
-225.652094,40,13.858177
-213.375886,40,13.887117
-143.245246,40,13.916387
-121.538312,40,14.079707
-139.564795,40,14.110691
-166.971369,40,14.140307
-179.378933,40,14.170754
-188.890048,40,14.332757
-124.368311,40,14.362736
-149.797381,40,14.393227
-82.869228,40,14.423036
-114.47562,40,14.583308
-252.264323,40,14.613261
-162.391897,40,14.643378
-222.200498,40,14.673878
-186.533422,40,14.841129
-212.10107,40,14.872838
-105.240283,40,14.903027
-143.41169,40,14.932828
-162.143754,40,15.092997
-175.937957,40,15.123195
-278.875966,40,15.152862
-191.738684,40,15.18286
-112.065147,40,15.347651
-192.460717,40,15.37857
-71.787019,40,15.409235
-112.72305,40,15.438741
-158.180484,40,15.601856
-180.038002,40,15.633237
-126.08337,40,15.663709
-145.022887,40,15.69392
-130.563449,40,15.858535
-201.870629,40,15.889265
-99.770134,40,15.920166
-88.527208,40,15.950552
-61.800274,40,16.11582
-66.967075,40,16.146745
-185.048243,40,16.17829
-165.89683,40,16.207481
-160.051949,40,16.383028
-133.171167,40,16.414422
-36.435337,40,16.444016
-113.539915,40,16.473652
-130.892474,40,16.638978
-98.347399,40,16.670015
-100.925987,40,16.699609
-81.971435,40,16.728152
-73.731171,40,16.889951
-118.377238,40,16.920259
-152.375961,40,16.949887
-153.530443,40,16.97917
-172.194955,40,17.143957
-97.495501,40,17.173778
-84.742917,40,17.203159
-131.178756,40,17.23232
-109.436735,40,17.396446
-111.441602,40,17.426569
-166.086991,40,17.457147
-96.643201,40,17.486294
-165.78167,40,17.64886
-46.11338,40,17.679227
-21.044646,40,17.709978
-126.165002,40,17.740345
-81.809473,40,17.901253
-122.460281,40,17.931785
-51.515142,40,17.960696
-163.276705,40,17.991132
-70.908499,40,18.152762
-135.95239,40,18.183715
-144.853211,40,18.21431
-58.733327,40,18.244231
-67.678107,40,18.405867
-133.364804,40,18.436035
-97.840346,40,18.466486
-118.973673,40,18.496444
-63.435543,40,18.656266
-135.903836,40,18.687126
-94.149079,40,18.716894
-76.344336,40,18.746415
-100.613763,40,18.909794
-43.588119,40,18.940706
-56.242316,40,18.971058
-64.51221,40,19.000747
-36.919231,40,19.169433
-76.802494,40,19.200302
-40.921725,40,19.231019
-45.389581,40,19.261467
-20.247862,40,19.424957
-90.613858,40,19.455026
-109.35541,40,19.485304
-72.090159,40,19.51512
-57.761992,40,19.68617
-48.821013,40,19.71769
-82.711395,40,19.747198
-106.327995,40,19.775835
-42.446965,40,19.944271
-48.7115,40,19.974157
-43.660249,40,20.004857
-102.700793,40,20.033986
-15.490902,40,20.196784
-125.225392,40,20.226655
-27.238216,40,20.257184
-25.759606,40,20.286835
-67.012801,40,20.447672
-85.028486,40,20.478479
-74.775897,40,20.507882
-27.66702,40,20.536788
-60.174681,40,20.702295
-55.669346,40,20.733169
-77.640909,40,20.763191
-88.234432,40,20.793337
-90.841685,40,20.956973
-70.3121,40,20.987083
-52.421162,40,21.017394
-67.739414,40,21.048216
-43.036357,40,21.221012
-103.895885,40,21.252095
-35.34149,40,21.282989
-34.208488,40,21.312441
-99.441553,40,21.479633
-58.45383,40,21.510086
-63.331113,40,21.539969
-78.836079,40,21.56898
-67.083176,40,21.72954
-56.36814,40,21.759418
-111.809712,40,21.789696
-29.829872,40,21.819586
-36.479001,40,21.982916
-51.96581,40,22.013913
-50.055514,40,22.044011
-21.953253,40,22.072976
-13.344279,40,22.236763
-38.665973,40,22.267266
-26.126932,40,22.297315
-48.006856,40,22.326561
-57.970401,40,22.489918
-40.501764,40,22.521455
-31.849338,40,22.551294
-40.083339,40,22.580174
-48.791171,40,22.744314
-17.116981,40,22.774294
-50.377065,40,22.804993
-72.491367,40,22.834597
-25.10944,40,23.007537
-34.615308,40,23.037966
-26.000746,40,23.069035
-62.280677,40,23.098634
-43.317695,40,23.262117
-43.125279,40,23.292669
-19.012105,40,23.322191
-40.923029,40,23.351777
-82.568569,40,23.517866
-49.987991,40,23.550034
-19.653472,40,23.579223
-32.804762,40,23.608013
-8.999493,40,23.774709
-40.139893,40,23.804935
-19.45184,40,23.835816
-23.159867,40,23.864803
-19.713014,40,24.034691
-28.944006,40,24.064322
-61.794474,40,24.093699
-47.455227,40,24.123255
-49.753395,40,24.283892
-39.107913,40,24.314587
-39.559397,40,24.345756
-41.061187,40,24.377272
-26.514927,40,24.538879
-35.435508,40,24.56862
-9.113218,40,24.597305
-14.65929,40,24.627172
-14.38479,40,24.796997
-25.269354,40,24.827042
-17.856886,40,24.85693
-17.955919,40,24.887146
-11.579029,40,25.048638
-32.649574,40,25.07873
-9.328935,40,25.109763
-32.634313,40,25.139621
-25.600785,40,25.300192
-14.885491,40,25.330024
-11.443458,40,25.359291
-17.354493,40,25.390175
-15.206577,40,25.553275
-16.096044,40,25.58292
-15.146432,40,25.613237
-12.66386,40,25.642478
-11.654764,40,25.809756
-12.452296,40,25.840523
-10.536767,40,25.870695
-15.30101,40,25.900709
-8.707818,40,26.068688
-10.517302,40,26.099712
-9.832378,40,26.129471
-14.218862,40,26.158854
-16.748323,40,26.319963
-27.516439,40,26.350056
-26.410396,40,26.379339
-19.322487,40,26.408845
-12.047344,40,26.573102
-9.823,40,26.604705
-16.138935,40,26.63501
-19.255996,40,26.663212
-12.316154,40,26.823978
-26.159312,40,26.854401
-30.340681,40,26.884994
-17.928052,40,26.914813
-12.710928,40,27.076869
-20.670199,40,27.106899
-16.430073,40,27.136871
-16.221484,40,27.165966
-18.294459,40,27.32743
-44.021998,40,27.358538
-23.022271,40,27.388944
-11.618895,40,27.418452
-15.252424,40,27.584254
-18.466287,40,27.615225
-9.622892,40,27.645005
-12.587394,40,27.674385
-19.813134,40,27.841548
-13.337208,40,27.872549
-16.362031,40,27.903414
-22.299472,40,27.933101
-13.194575,40,28.09544
-13.191305,40,28.126156
-12.116398,40,28.15549
-12.147579,40,28.184556
-25.863253,40,28.344964
-7.942898,40,28.375549
-22.083352,40,28.405971
-10.88758,40,28.435419
-14.156093,40,28.596136
-8.09334,40,28.625675
-14.316801,40,28.65439
-17.14132,40,28.683736
-8.197491,40,28.845793
-8.413652,40,28.875918
-15.709145,40,28.90494
-13.280892,40,28.934014
-9.569912,40,29.099478
-11.689277,40,29.130605
-21.541382,40,29.159583
-18.378135,40,29.188901
-14.382197,40,29.352127
-15.05944,40,29.382043
-14.02032,40,29.411463
-8.566425,40,29.440511
-8.151393,40,29.604164
-11.014616,40,29.635101
-9.196728,40,29.665204
-8.716127,40,29.694272
-17.061051,40,29.862376
-9.26366,40,29.892587
-8.858679,40,29.922618
-7.875395,40,29.951953
-9.040706,40,30.117912
-12.190392,40,30.147544
-15.593312,40,30.176443
-8.956127,40,30.207114
-14.238475,40,30.36808
-6.994151,40,30.398855
-16.128451,40,30.427655
-21.406562,40,30.456638
-9.765798,40,30.623638
-9.126266,40,30.654174
-15.039408,40,30.683797
-14.817151,40,30.713593
-16.1855,40,30.874604
-9.316201,40,30.905596
-13.003857,40,30.935243
-13.521351,40,30.964599
-6.390461,40,31.131837
-9.733671,40,31.162074
-9.536204,40,31.190897
-8.64676,40,31.219998
-8.059633,40,31.390657
-8.442173,40,31.421416
-13.578026,40,31.450607
-14.978434,40,31.480306
-17.467079,40,31.641387
-9.854101,40,31.671552
-8.921739,40,31.700938
-11.962298,40,31.730443
-10.207437,40,31.898269
-13.793032,40,31.92889
-11.685624,40,31.957614
-6.736312,40,31.986795
-5.880127,40,32.150285
-16.180017,40,32.180512
-8.106321,40,32.210444
-14.457645,40,32.239579
-7.465087,40,32.405679
-6.949341,40,32.436174
-10.624062,40,32.466769
-8.343667,40,32.496169
-8.309704,40,32.657055
-7.902803,40,32.687697
-8.560915,40,32.71785
-10.317188,40,32.747532
-16.06737,40,32.916652
-4.683206,40,32.94733
-7.625276,40,32.977284
-9.74431,40,33.006012
-8.150348,40,33.16824
-11.004011,40,33.199029
-8.026948,40,33.229234
-13.542614,40,33.258221
-7.930879,40,33.420949
-21.169262,40,33.452203
-7.969773,40,33.481942
-10.764917,40,33.511168
-8.179542,40,33.673503
-16.617684,40,33.70396
-6.602676,40,33.733662
-6.877115,40,33.762795
-5.9344,40,33.923828
-8.64185,40,33.95498
-14.597544,40,33.98512
-7.979507,40,34.013789
-12.403772,40,34.184689
-5.285317,40,34.216866
-7.07955,40,34.249434
-9.026237,40,34.281618
-10.68705,40,34.452738
-5.876608,40,34.482818
-12.971922,40,34.513103
-6.054694,40,34.542941
-9.25149,40,34.705012
-18.610106,40,34.735192
-9.17581,40,34.76458
-8.924899,40,34.7939
-8.08832,40,34.954923
-18.461721,40,34.984302
-20.29154,40,35.013454
-8.274699,40,35.043136
-12.712562,40,35.205419
-18.38492,40,35.234743
-13.953491,40,35.263873
-10.358795,40,35.293006
-8.765092,40,35.456135
-13.864676,40,35.487199
-5.300987,40,35.517825
-9.749862,40,35.547597
-8.50151,40,35.710973
-14.815479,40,35.741264
-5.715737,40,35.771655
-7.063605,40,35.801342
-10.130445,40,35.966498
-7.063351,40,35.997368
-9.790359,40,36.027095
-6.969591,40,36.056801
-6.699848,40,36.219195
-5.999737,40,36.249388
-15.785536,40,36.279824
-8.299374,40,36.30916
-5.794878,40,36.473007
-5.742011,40,36.503941
-5.707466,40,36.534023
-9.117195,40,36.563119
-4.928068,40,36.736774
-7.526046,40,36.767162
-6.175287,40,36.796977
-5.264259,40,36.826799
-7.186864,40,36.989091
-12.229219,40,37.019423
-9.668531,40,37.049889
-9.217674,40,37.079496
-5.411562,40,37.245708
-6.282159,40,37.275988
-5.209445,40,37.306587
-14.491326,40,37.336904
-4.998401,40,37.498671
-7.860623,40,37.529165
-9.45817,40,37.558315
-6.356347,40,37.587411
-6.416295,40,37.753867
-5.171903,40,37.784916
-6.477305,40,37.815724
-7.119163,40,37.846915
-4.669328,40,38.008881
-5.217355,40,38.038954
-4.514772,40,38.069204
-16.071293,40,38.099379
-6.144156,40,38.266928
-11.532059,40,38.297176
-19.577199,40,38.327354
-18.127053,40,38.357149
-4.355101,40,38.520132
-6.186714,40,38.55058
-5.985633,40,38.580112
-10.997171,40,38.610392
-5.659113,40,38.776819
-10.586099,40,38.807777
-9.026979,40,38.838235
-6.877784,40,38.867562
-5.55289,40,39.035301
-18.419614,40,39.066198
-14.89559,40,39.096248
-9.78231,40,39.125234
-6.101191,40,39.287367
-4.426601,40,39.318325
-6.458338,40,39.347301
-5.27611,40,39.376097
-7.090821,40,39.540577
-14.406761,40,39.570169
-6.208959,40,39.600555
-6.142358,40,39.629665
-5.986966,40,39.799125
-4.23283,40,39.835186
-7.72765,40,39.869523
-5.730428,40,39.902685
-6.933597,40,40.066592
-5.377416,40,40.100697
-6.697025,40,40.134262
-10.990251,40,40.168477
-5.276827,40,40.330353
-8.334938,40,40.360789
-8.687204,40,40.391198
-6.664755,40,40.421419
-6.043669,40,40.582701
-7.207305,40,40.613994
-5.105652,40,40.644744
-4.645466,40,40.673511
-4.504092,40,40.83584
-5.676388,40,40.866722
-4.773057,40,40.895945
-16.212675,40,40.929507
-6.425442,40,41.099898
-5.435754,40,41.134326
-4.490621,40,41.167535
-5.52163,40,41.199644
-10.958059,40,41.363045
-4.777833,40,41.393881
-8.899677,40,41.423754
-6.237487,40,41.453617
-12.881968,40,41.614753
-5.509349,40,41.644704
-6.64119,40,41.67453
-8.622106,40,41.703863
-6.391395,40,41.868017
-6.002875,40,41.898298
-13.331602,40,41.927845
-6.148852,40,41.95711
-4.00637,40,42.121011
-7.272462,40,42.152417
-5.090594,40,42.182467
-6.040203,40,42.211559
-7.851913,40,42.387671
-5.864661,40,42.418959
-13.284078,40,42.448589
-3.941676,40,42.479303
-6.917412,40,42.642571
-11.630176,40,42.67276
-7.406615,40,42.70277
-8.000248,40,42.732228
-3.99159,40,42.8987
-6.572049,40,42.929666
-7.677195,40,42.959914
-3.124687,40,42.988508
-6.585126,40,43.148817
-7.008956,40,43.17962
-5.66065,40,43.209324
-8.954572,40,43.238674
-4.875706,40,43.408851
-3.712471,40,43.439865
-4.682294,40,43.470308
-7.328837,40,43.499588
-5.865254,40,43.663464
-5.335304,40,43.694116
-4.857261,40,43.724483
-6.048366,40,43.754086
-4.062752,40,43.914719
-7.978462,40,43.945101
-5.185475,40,43.974146
-5.054177,40,44.003271
-4.561875,40,44.165853
-5.413585,40,44.196813
-5.225455,40,44.226476
-4.578427,40,44.256085
-5.372248,40,44.418926
-3.873054,40,44.449876
-4.36719,40,44.478982
-5.091469,40,44.508048
-10.584133,40,44.668142
-4.041884,40,44.698539
-7.873947,40,44.728958
-5.142255,40,44.75893
-5.340024,40,44.922577
-8.695625,40,44.953255
-5.739619,40,44.982835
-31.891503,40,45.012282
-3.925825,40,45.174499
-4.722369,40,45.205556
-6.589547,40,45.235167
-7.915871,40,45.264513
-4.347043,40,45.426463
-4.878067,40,45.456324
-6.648707,40,45.485153
-4.142114,40,45.51458
-6.181602,40,45.678724
-5.644177,40,45.707875
-6.255599,40,45.737326
-3.498508,40,45.766834
-4.839791,40,45.930626
-3.785845,40,45.961258
-4.488035,40,45.990963
-5.130092,40,46.020332
-6.265992,40,46.187923
-6.635513,40,46.217822
-7.363218,40,46.24707
-10.270528,40,46.275977
-3.469206,40,46.438221
-10.821122,40,46.468147
-3.804464,40,46.497509
-6.902939,40,46.526828
-6.917795,40,46.688219
-8.910738,40,46.718575
-4.74924,40,46.749326
-5.578205,40,46.778632
-5.999442,40,46.94171
-3.447609,40,46.971547
-9.757114,40,47.000077
-3.527917,40,47.029378
-5.318109,40,47.194637
-7.039903,40,47.224866
-5.474354,40,47.255727
-4.725062,40,47.285862
-7.923258,40,47.454068
-6.841766,40,47.484012
-4.480218,40,47.513901
-5.240381,40,47.54357
-4.80678,40,47.708244
-8.614781,40,47.738452
-4.693949,40,47.767611
-5.129531,40,47.797737
-5.008683,40,47.963659
-3.450936,40,47.993986
-4.046231,40,48.024338
-4.461298,40,48.054576
-5.483174,40,48.21736
-6.109541,40,48.24868
-5.650331,40,48.278786
-4.575098,40,48.308375
-3.942794,40,48.477225
-3.684942,40,48.510643
-4.485734,40,48.541309
-5.099942,40,48.570738
-5.953201,40,48.738927
-6.664818,40,48.772083
-4.157405,40,48.802959
-5.340912,40,48.832332
-5.833517,40,48.993309
-3.837066,40,49.023355
-3.397567,40,49.052789
-3.864286,40,49.082207
-5.521706,40,49.245526
-3.46577,40,49.275392
-9.601469,40,49.305377
-3.202102,40,49.335594
-5.315634,40,49.498153
-7.116235,40,49.528825
-4.684738,40,49.558495
-3.145575,40,49.588578
-5.965251,40,49.751583
-4.062161,40,49.782704
-3.594868,40,49.812056
-6.036706,40,49.841069
-4.644513,40,50.003033
-3.604834,40,50.033636
-4.965461,40,50.062879
-5.70159,40,50.092264
-3.800212,40,50.255475
-3.516994,40,50.287531
-3.98944,40,50.317712
-3.903038,40,50.347269
-3.989918,40,50.516549
-5.086207,40,50.547517
-3.859158,40,50.57733
-6.785879,40,50.606844
-3.80758,40,50.767813
-4.947854,40,50.798452
-4.437572,40,50.830932
-4.929799,40,50.86154
-5.04962,40,51.029862
-4.480754,40,51.06527
-6.219078,40,51.099639
-4.038126,40,51.13372
-6.095795,40,51.297077
-4.414725,40,51.327537
-6.183085,40,51.357977
-5.642738,40,51.387284
-2.893908,40,51.5527
-3.044105,40,51.583077
-4.04953,40,51.612972
-5.013563,40,51.641633
-6.042014,40,51.811204
-3.72194,40,51.842383
-3.669516,40,51.872281
-3.992152,40,51.901687
-3.068031,40,52.063659
-3.528907,40,52.094575
-3.676421,40,52.125344
-3.271681,40,52.157678
-4.764836,40,52.3167
-3.485498,40,52.346875
-4.767378,40,52.377576
-2.716147,40,52.406767
-2.543081,40,52.569399
-3.87263,40,52.599971
-4.682651,40,52.62938
-3.097761,40,52.658399
-6.192052,40,52.82174
-3.281796,40,52.852458
-3.904153,40,52.88134
-4.662084,40,52.910424
-5.224596,40,53.074143
-3.915868,40,53.105229
-4.545316,40,53.134757
-5.815325,40,53.163694
-4.815087,40,53.325564
-3.535707,40,53.355484
-4.188113,40,53.384497
-3.317926,40,53.412768
-6.413495,40,53.596058
-3.363626,40,53.626159
-3.724761,40,53.655586
-5.825276,40,53.685012
-3.542315,40,53.851823
-5.145031,40,53.882473
-3.671379,40,53.912615
-4.11962,40,53.941959
-3.301563,40,54.103269
-4.973329,40,54.132835
-3.173985,40,54.162744
-5.025747,40,54.191833
-3.377058,40,54.357002
-2.921673,40,54.387324
-3.303453,40,54.417868
-6.110351,40,54.447071
-4.838235,40,54.61548
-3.84383,40,54.646272
-4.850342,40,54.676153
-2.977621,40,54.705172
-3.559783,40,54.87174
-3.181983,40,54.902248
-3.326724,40,54.932917
-3.13462,40,54.963353
-2.919738,40,55.124974
-3.00547,40,55.155132
-2.056632,40,55.184855
-3.792885,40,55.214249
-3.55437,40,55.378612
-5.392374,40,55.408949
-4.573228,40,55.439337
-2.206056,40,55.46805
-3.221261,40,55.633447
-4.522084,40,55.664116
-2.54973,40,55.695104
-4.168587,40,55.72454
-3.027656,40,55.892587
-4.395428,40,55.922932
-2.397341,40,55.95186
-2.838375,40,55.981353
-2.161216,40,56.148094
-3.987237,40,56.178453
-3.274788,40,56.207186
-3.014502,40,56.236775
-4.643645,40,56.398961
-2.763372,40,56.429114
-2.675427,40,56.459946
-3.069298,40,56.490373
-2.177415,40,56.659109
-3.359674,40,56.690126
-4.267666,40,56.720886
-2.96901,40,56.752479
-3.552967,40,56.916263
-2.857432,40,56.947787
-2.382331,40,56.977651
-2.307524,40,57.009941
-3.081672,40,57.176468
-5.480325,40,57.207931
-6.362792,40,57.23843
-3.812557,40,57.267868
-8.541806,40,57.432372
-3.547518,40,57.463413
-4.237934,40,57.494507
-5.0424,40,57.52628
-3.304382,40,57.692786
-2.371217,40,57.72502
-2.654302,40,57.755791
-4.219571,40,57.786918
-1.676863,40,57.960161
-2.784699,40,57.991348
-3.91155,40,58.021878
-1.962237,40,58.057194
-2.292388,40,58.218921
-2.198041,40,58.248958
-3.541038,40,58.279671
-4.092789,40,58.309558
-2.643682,40,58.473842
-2.664691,40,58.50459
-3.450905,40,58.533756
-3.22019,40,58.563168
-3.453483,40,58.726629
-2.204321,40,58.756598
-3.676307,40,58.786707
-2.360803,40,58.816242
-1.854777,40,58.981018
-6.64729,40,59.011958
-2.866366,40,59.042394
-3.779382,40,59.0714
-3.058673,40,59.233702
-2.809838,40,59.264307
-2.38124,40,59.294897
-5.029529,40,59.323405
-1.890879,40,59.486031
-2.261603,40,59.51702
-2.281803,40,59.546661
-3.203872,40,59.575518
-2.652035,40,59.738187
-2.18208,40,59.768228
-2.462967,40,59.797225
-2.644328,40,59.826371
-2.53021,40,59.988966
-2.70045,40,60.019411
-1.935415,40,60.048151
-3.857467,40,60.076937
-2.564564,40,60.240788
-2.041815,40,60.270753
-3.005337,40,60.300237
-2.222405,40,60.329293
-1.615884,40,60.491367
-3.417409,40,60.52156
-2.352496,40,60.552448
-2.285056,40,60.581893
-3.341742,40,60.743174
-2.51632,40,60.773557
-1.740162,40,60.803035
-2.250789,40,60.83244
-2.074587,40,60.995364
-2.205174,40,61.026855
-1.922902,40,61.056237
-2.730415,40,61.086546
-3.27206,40,61.249652
-1.937976,40,61.280802
-2.973395,40,61.311015
-2.995038,40,61.340622
-4.040999,40,61.518969
-2.855463,40,61.550877
-2.187368,40,61.583083
-3.801733,40,61.615876
-2.376655,40,61.787542
-2.518575,40,61.818511
-2.061927,40,61.848633
-2.279926,40,61.878659
-3.324745,40,62.040761
-1.982145,40,62.070738
-3.383235,40,62.101592
-1.592308,40,62.132052
-2.305495,40,62.301518
-1.465018,40,62.33172
-2.419252,40,62.360582
-1.836112,40,62.390316
-1.50249,40,62.556517
-1.56621,40,62.58665
-1.640116,40,62.616999
-3.306152,40,62.647933
-2.3871,40,62.813171
-1.59426,40,62.844331
-3.07813,40,62.873544
-1.847778,40,62.902941
-2.904444,40,63.06701
-2.371592,40,63.097228
-1.218654,40,63.127146
-2.391591,40,63.156155
-3.596435,40,63.319831
-1.135502,40,63.35002
-4.307181,40,63.379436
-3.707136,40,63.408546
-2.397624,40,63.570631
-10.387394,40,63.600375
-1.205975,40,63.630922
-2.325384,40,63.6614
-1.627,40,63.827492
-2.167636,40,63.857773
-1.980551,40,63.88663
-1.944435,40,63.916462
-3.579399,40,64.079481
-2.3528,40,64.110537
-2.158086,40,64.143477
-3.196591,40,64.173387
-1.975484,40,64.343713
-1.069277,40,64.374056
-0.984108,40,64.403197
-1.394232,40,64.432011
-1.122545,40,64.596951
-2.28134,40,64.626466
-2.795965,40,64.657616
-1.267495,40,64.692588
-1.996383,40,64.859927
-0.962233,40,64.890522
-1.980239,40,64.919815
-1.381325,40,64.949756
-2.306424,40,65.116895
-1.955697,40,65.147289
-1.147728,40,65.177933
-1.647574,40,65.20757
-2.677301,40,65.375506
-2.066728,40,65.405131
-2.58567,40,65.435246
-1.551778,40,65.465012
-0.866934,40,65.627174
-1.266526,40,65.65694
-1.775544,40,65.686336
-1.908102,40,65.715575
-1.999897,40,65.882231
-1.999334,40,65.9133
-1.508095,40,65.944067
-1.367749,40,65.97367
-2.366644,40,66.135268
-3.2878,40,66.166492
-1.769933,40,66.198391
-3.26602,40,66.2279
-2.338254,40,66.389014
-1.054591,40,66.418615
-1.027007,40,66.447356
-2.420914,40,66.47657
-1.307302,40,66.639017
-1.116348,40,66.670623
-1.125567,40,66.70159
-0.956076,40,66.73123
-2.509115,40,66.894642
-1.97872,40,66.925904
-1.01704,40,66.956849
-0.757156,40,66.986038
-2.141277,40,67.148932
-1.951343,40,67.180492
-2.003432,40,67.210212
-1.972501,40,67.239818
-2.292497,40,67.401502
-2.218818,40,67.431997
-3.927138,40,67.461905
-2.203965,40,67.490986
-1.957566,40,67.653246
-2.722117,40,67.683289
-2.710796,40,67.713517
-2.967369,40,67.742971
-0.954362,40,67.907866
-0.921016,40,67.941083
-2.839235,40,67.975145
-1.827668,40,68.010286
-0.739579,40,68.180575
-0.548482,40,68.215301
-2.50053,40,68.249031
-2.053001,40,68.28223
-0.507979,40,68.444325
-1.332071,40,68.475567
-3.569536,40,68.504633
-1.674358,40,68.533839
-2.1805,40,68.695751
-1.475491,40,68.726902
-0.670382,40,68.756621
-6.644263,40,68.786085
