#{"t_start": 1602351007.3214462, "env_id": "lowthrust-v0"}
r,l,t
-21.303112,40,16.601561
-98.074718,40,16.631447
-66.922624,40,16.773788
-56.037524,40,16.804911
-73.317084,40,16.835152
-69.449801,40,16.866894
-43.467847,40,17.008256
-54.343994,40,17.03938
-56.878216,40,17.068218
-70.122683,40,17.098256
-52.323898,40,17.240815
-94.940298,40,17.271617
-77.509449,40,17.30141
-11.968927,40,17.332543
-58.987141,40,17.475351
-47.794804,40,17.507195
-71.735564,40,17.536559
-28.230329,40,17.574667
-77.652557,40,17.717536
-51.343458,40,17.749773
-30.767436,40,17.780291
-76.535499,40,17.811426
-32.990983,40,17.954165
-50.125246,40,17.98456
-87.564977,40,18.015147
-113.582263,40,18.045087
-20.8504,40,18.185145
-59.043893,40,18.215314
-25.834155,40,18.245003
-50.702445,40,18.27568
-30.417863,40,18.419238
-48.99847,40,18.449524
-41.790439,40,18.478454
-54.09026,40,18.508216
-29.887648,40,18.652378
-56.416793,40,18.684058
-74.877383,40,18.713544
-62.624002,40,18.743356
-33.475262,40,18.886372
-30.486364,40,18.918465
