#{"t_start": 1595955243.0821836, "env_id": "lowthrust-v0"}
r,l,t
-647.10852,40,7.147728
-652.051028,40,7.178912
-424.843553,40,7.343208
-711.962321,40,7.37265
-588.762956,40,7.402332
-744.92371,40,7.43238
-362.510882,40,7.59412
-598.325927,40,7.62502
-596.636162,40,7.654201
-624.704884,40,7.683323
-540.354858,40,7.854581
-463.772933,40,7.889192
-503.282794,40,7.922481
-682.360581,40,7.95542
-623.661841,40,8.134061
-364.663251,40,8.164552
-599.87612,40,8.19505
-610.213959,40,8.224567
-441.182608,40,8.389167
-624.096716,40,8.419398
-594.276459,40,8.449805
-462.728328,40,8.480446
-509.907311,40,8.642453
-456.389725,40,8.671909
-400.918977,40,8.701569
-546.929439,40,8.730636
-410.863102,40,8.892714
-389.776602,40,8.922956
-590.584627,40,8.952958
-611.362047,40,8.982771
-412.83497,40,9.218614
-408.806148,40,9.25532
-418.44131,40,9.291924
-509.879897,40,9.329118
-312.435006,40,9.532206
-554.363145,40,9.563118
-530.092484,40,9.593031
-385.771777,40,9.623268
-409.66511,40,9.786569
-389.98775,40,9.81899
-465.602775,40,9.851875
-406.563246,40,9.884861
-565.623256,40,10.049178
-359.489098,40,10.079111
-354.404403,40,10.109242
-228.111846,40,10.139279
-280.58537,40,10.304934
-233.666697,40,10.3357
-254.671545,40,10.365259
-317.193561,40,10.394386
-237.040604,40,10.558818
-371.030703,40,10.589012
-307.366302,40,10.618488
-135.366169,40,10.648622
-396.860246,40,10.810817
-181.345145,40,10.841588
-408.711569,40,10.872024
-234.871879,40,10.902518
-357.17124,40,11.06485
-244.235138,40,11.095674
-280.704238,40,11.126644
-355.358941,40,11.157247
-444.202448,40,11.322578
-342.869153,40,11.353212
-210.187328,40,11.384595
-435.468061,40,11.41509
-316.724057,40,11.577388
-161.616267,40,11.607323
-186.830509,40,11.636118
-378.567225,40,11.66487
-275.04498,40,11.825127
-250.184767,40,11.855536
-251.994751,40,11.885612
-299.217065,40,11.915164
-199.094778,40,12.076493
-184.050935,40,12.106624
-386.469908,40,12.135713
-278.782634,40,12.165132
-187.474568,40,12.329359
-248.830247,40,12.359382
-139.927598,40,12.388626
-333.886333,40,12.417812
-218.946762,40,12.580363
-240.722937,40,12.610982
-253.598521,40,12.640076
-121.794275,40,12.66893
-309.494827,40,12.832231
-166.671842,40,12.86303
-191.402915,40,12.893679
-155.39775,40,12.922878
-174.583922,40,13.084987
-268.950806,40,13.116107
-116.956782,40,13.146353
-275.829224,40,13.175234
-195.086566,40,13.337904
-213.9858,40,13.368283
-174.377218,40,13.397676
-143.301185,40,13.427972
-138.540161,40,13.589027
-219.556887,40,13.619918
-157.636584,40,13.649738
-220.359492,40,13.679068
-206.378793,40,13.841709
-103.561763,40,13.871593
-93.737533,40,13.900504
-225.391078,40,13.929785
-71.474802,40,14.093117
-215.324981,40,14.124143
-236.036825,40,14.153729
-164.831235,40,14.184203
-205.133828,40,14.346184
-160.118842,40,14.376126
-233.477553,40,14.406635
-220.947113,40,14.436436
-169.862731,40,14.596726
-172.290759,40,14.626678
-203.795613,40,14.656808
-230.491833,40,14.687269
-71.637251,40,14.854569
-231.533343,40,14.886246
-260.612622,40,14.916406
-219.142947,40,14.946234
-120.984647,40,15.106465
-249.190083,40,15.136608
-179.543894,40,15.166267
-169.007173,40,15.19629
-141.117347,40,15.361094
-215.718898,40,15.392
-260.311677,40,15.422681
-189.521135,40,15.452134
-88.801306,40,15.615281
-111.839089,40,15.646621
-28.181346,40,15.677083
-321.024245,40,15.707337
-252.992763,40,15.871973
-86.448609,40,15.902671
-110.830643,40,15.933537
-122.512763,40,15.96393
-203.282257,40,16.129263
-140.125424,40,16.160155
-104.146494,40,16.191748
-128.98616,40,16.220895
-185.121766,40,16.396436
-58.078869,40,16.427873
-62.122337,40,16.45741
-115.538398,40,16.487072
-85.905528,40,16.652427
-82.259007,40,16.683434
-29.690094,40,16.713012
-181.113812,40,16.741561
-132.399851,40,16.903384
-148.415541,40,16.933688
-133.546086,40,16.963291
-18.397398,40,16.992571
-90.799022,40,17.157387
-98.842461,40,17.187213
-118.268296,40,17.216596
-130.724977,40,17.245747
-53.308252,40,17.40989
-114.201322,40,17.439987
-42.421453,40,17.470575
-48.289194,40,17.499668
-84.289334,40,17.662282
-58.459743,40,17.69262
-83.835643,40,17.723416
-91.659744,40,17.753766
-78.730415,40,17.914664
-55.899811,40,17.945184
-55.342506,40,17.974113
-82.136518,40,18.004561
-71.64828,40,18.166177
-65.780671,40,18.197128
-65.059024,40,18.227734
-123.764748,40,18.257649
-67.718663,40,18.419309
-35.719179,40,18.449456
-161.654464,40,18.479909
-159.362539,40,18.509889
-40.518008,40,18.669682
-65.093363,40,18.700549
-46.008466,40,18.730321
-114.164594,40,18.759826
-50.004658,40,18.923223
-121.875951,40,18.954125
-62.436284,40,18.984449
-53.460925,40,19.01415
-44.073251,40,19.182854
-109.037507,40,19.213739
-31.691639,40,19.244445
-96.585215,40,19.27489
-58.657213,40,19.438398
-69.609984,40,19.468453
-89.864608,40,19.498722
-100.658242,40,19.528546
-125.765992,40,19.699566
-112.654356,40,19.731117
-51.072749,40,19.760585
-79.746724,40,19.789261
-101.990097,40,19.957691
-27.829497,40,19.987609
-44.436542,40,20.018288
-57.404886,40,20.047386
-86.839727,40,20.210186
-53.470976,40,20.240051
-38.348905,40,20.270624
-114.186321,40,20.300237
-89.863656,40,20.461103
-52.514649,40,20.491896
-81.893993,40,20.521296
-54.818382,40,20.550216
-70.997297,40,20.71571
-39.824549,40,20.746584
-63.838399,40,20.77658
-52.521157,40,20.806768
-122.532975,40,20.970389
-117.561054,40,21.00052
-42.381813,40,21.030812
-56.010409,40,21.061643
-67.2682,40,21.234414
-69.972591,40,21.265504
-68.638722,40,21.296413
-58.80238,40,21.325869
-23.211479,40,21.493024
-40.254902,40,21.523483
-66.697817,40,21.553391
-54.837922,40,21.582406
-53.502899,40,21.742954
-31.680422,40,21.772823
-72.001353,40,21.803088
-36.076369,40,21.832994
-21.599117,40,21.996335
-15.09029,40,22.027346
-25.240695,40,22.057421
-25.041211,40,22.086402
-80.021626,40,22.250176
-60.670456,40,22.280689
-81.707046,40,22.310743
-54.857738,40,22.339961
-26.83001,40,22.503314
-37.628556,40,22.534871
-56.263312,40,22.564695
-45.125585,40,22.593628
-18.382323,40,22.757741
-48.087088,40,22.787717
-43.747582,40,22.818384
-29.417487,40,22.848014
-35.117709,40,23.020904
-43.200667,40,23.051393
-36.397659,40,23.082435
-17.763514,40,23.112077
-60.30332,40,23.275531
-49.328135,40,23.306103
-35.63614,40,23.335613
-43.720403,40,23.365185
-57.483727,40,23.531289
-7.120439,40,23.563434
-48.978081,40,23.592615
-31.381633,40,23.621421
-11.913591,40,23.78813
-31.401151,40,23.818355
-50.488061,40,23.849256
-20.394953,40,23.878252
-22.836876,40,24.048114
-16.176567,40,24.077733
-29.968396,40,24.107126
-24.015263,40,24.136657
-54.091304,40,24.297305
-31.322181,40,24.327981
-14.921846,40,24.359174
-40.884097,40,24.390665
-60.027952,40,24.552302
-28.664006,40,24.582024
-11.712031,40,24.61072
-27.482619,40,24.640584
-24.209772,40,24.810424
-14.951196,40,24.840442
-21.254831,40,24.870349
-34.083771,40,24.90057
-9.324881,40,25.062076
-25.344134,40,25.092155
-20.680071,40,25.12319
-10.413324,40,25.153046
-13.756121,40,25.313623
-49.731067,40,25.343425
-45.140461,40,25.372706
-23.731918,40,25.403596
-23.399022,40,25.566668
-14.94893,40,25.596319
-14.624373,40,25.626686
-19.476981,40,25.655938
-24.007201,40,25.823171
-7.74389,40,25.853918
-38.186393,40,25.884108
-9.239209,40,25.914089
-16.783536,40,26.082088
-14.383647,40,26.11312
-20.717144,40,26.142866
-19.033898,40,26.172248
-17.690693,40,26.333377
-8.395548,40,26.363469
-10.43331,40,26.392752
-35.504662,40,26.422299
-10.622017,40,26.586541
-13.065666,40,26.618078
-10.09198,40,26.648412
-19.218382,40,26.676612
-16.15411,40,26.8374
-18.593357,40,26.867815
-41.759188,40,26.89842
-22.059227,40,26.928206
-11.897807,40,27.09028
-10.160499,40,27.120312
-27.859859,40,27.150286
-17.492862,40,27.17938
-12.522559,40,27.34085
-13.730043,40,27.371928
-30.367914,40,27.402373
-13.880638,40,27.431864
-12.049693,40,27.597669
-17.273805,40,27.628627
-27.069912,40,27.658437
-12.55959,40,27.687794
-9.243965,40,27.854965
-14.214627,40,27.885962
-16.709001,40,27.916836
-9.305406,40,27.946519
-10.73265,40,28.108846
-16.1461,40,28.139565
-14.818036,40,28.168906
-8.689316,40,28.197953
-12.744708,40,28.358393
-15.36235,40,28.388943
-26.181778,40,28.419383
-7.736511,40,28.448816
-18.448371,40,28.609555
-13.898184,40,28.639127
-34.215979,40,28.667805
-13.354763,40,28.697138
-14.323614,40,28.859163
-12.484145,40,28.889332
-11.045877,40,28.91835
-15.926911,40,28.947431
-29.113535,40,29.112877
-9.123812,40,29.144
-10.916574,40,29.172974
-10.335002,40,29.202301
-9.817617,40,29.365538
-14.570514,40,29.395451
-16.66755,40,29.424851
-18.081711,40,29.453927
-20.669138,40,29.617584
-8.583166,40,29.648533
-10.434924,40,29.678606
-8.021113,40,29.707665
-9.868431,40,29.87578
-13.381734,40,29.90601
-22.011824,40,29.936032
-9.983027,40,29.96538
-28.394213,40,30.1313
-9.147285,40,30.160999
-20.462741,40,30.189854
-10.039137,40,30.220516
-8.306209,40,30.381487
-9.934258,40,30.41228
-11.212825,40,30.441089
-8.937825,40,30.470056
-6.088283,40,30.637074
-9.79002,40,30.667587
-7.407093,40,30.697188
-10.379837,40,30.727011
-8.114124,40,30.88801
-6.296818,40,30.919011
-22.155624,40,30.94863
-16.310943,40,30.978011
-13.39432,40,31.145223
-10.308377,40,31.175479
-9.426726,40,31.20433
-19.596608,40,31.233408
-6.815486,40,31.404063
-13.375678,40,31.434821
-10.646468,40,31.464015
-12.319445,40,31.493726
-11.320004,40,31.654837
-12.344683,40,31.684997
-12.293896,40,31.714354
-8.803803,40,31.743872
-10.77836,40,31.911699
-6.058939,40,31.942283
-9.048915,40,31.971025
-9.439094,40,32.000227
-10.454331,40,32.163712
-14.926743,40,32.193928
-10.400964,40,32.223832
-7.647126,40,32.253006
-9.449532,40,32.419082
-6.529727,40,32.449593
-9.384249,40,32.480206
-8.853839,40,32.509579
-7.710395,40,32.670475
-8.474658,40,32.701118
-17.76353,40,32.731267
-8.474237,40,32.760925
-7.257691,40,32.930052
-8.66595,40,32.960731
-8.174102,40,32.990704
-7.213588,40,33.019458
-7.602777,40,33.181634
-21.266292,40,33.212468
-8.673791,40,33.242665
-6.99928,40,33.271617
-5.777555,40,33.434375
-19.043014,40,33.465617
-14.060941,40,33.49533
-15.377543,40,33.524613
-7.997792,40,33.686925
-7.320444,40,33.717361
-15.997701,40,33.747071
-5.632341,40,33.776225
-16.237012,40,33.937234
-6.285066,40,33.968394
-7.964422,40,33.99853
-9.07666,40,34.027202
-16.815639,40,34.198076
-8.670678,40,34.23025
-11.800287,40,34.262874
-7.422284,40,34.295028
-24.777728,40,34.466175
-6.525177,40,34.496236
-4.861217,40,34.526515
-8.585618,40,34.55634
-8.133256,40,34.718399
-15.002068,40,34.748598
-9.434686,40,34.778016
-8.000772,40,34.807319
-15.979761,40,34.968356
-8.232477,40,34.997721
-7.328552,40,35.026885
-6.514051,40,35.056533
-9.527265,40,35.218801
-9.18745,40,35.248151
-5.172953,40,35.27727
-7.791886,40,35.30642
-12.453938,40,35.469538
-7.791494,40,35.500605
-8.977783,40,35.531191
-17.471893,40,35.560992
-8.069034,40,35.724407
-10.459625,40,35.754691
-5.466284,40,35.78507
-11.248377,40,35.814778
-14.694843,40,35.979932
-8.067178,40,36.010821
-7.566822,40,36.040493
-12.547399,40,36.070217
-6.918817,40,36.23262
-9.892773,40,36.262798
-8.50337,40,36.293253
-7.123782,40,36.322577
-5.938176,40,36.486447
-10.886289,40,36.517371
-7.544766,40,36.547452
-9.477574,40,36.576525
-9.655353,40,36.750169
-15.315494,40,36.78056
-7.413125,40,36.810427
-7.681246,40,36.84021
-5.911754,40,37.002515
-7.725748,40,37.032826
-5.946907,40,37.063291
-7.162489,40,37.092891
-10.102378,40,37.259142
-5.107145,40,37.289394
-7.797397,40,37.320002
-9.398312,40,37.35032
-9.74133,40,37.512064
-4.646495,40,37.542568
-13.80604,40,37.571717
-9.281361,40,37.600839
-11.945517,40,37.767279
-5.756934,40,37.798337
-14.721988,40,37.829154
-5.808686,40,37.860319
-7.83308,40,38.022282
-7.769931,40,38.052373
-7.291216,40,38.082623
-5.610271,40,38.112756
-7.117199,40,38.280314
-8.477774,40,38.310577
-8.338204,40,38.340782
-9.932338,40,38.37059
-8.389024,40,38.533543
-10.746161,40,38.563981
-5.760213,40,38.593541
-15.72517,40,38.623833
-16.613964,40,38.790261
-6.37357,40,38.821205
-6.353239,40,38.851626
-11.487247,40,38.88098
-13.672475,40,39.04873
-4.141714,40,39.079621
-8.38631,40,39.109651
-7.018325,40,39.138647
-6.087876,40,39.300761
-11.102615,40,39.331725
-12.966119,40,39.360727
-6.648068,40,39.389513
-5.591738,40,39.553996
-9.961085,40,39.583588
-12.406581,40,39.613972
-7.509006,40,39.643092
-4.657857,40,39.81256
-17.711388,40,39.848568
-5.342484,40,39.882927
-9.162956,40,39.915853
-5.618634,40,40.079978
-7.818806,40,40.114064
-5.397205,40,40.147692
-8.018127,40,40.181891
-5.928099,40,40.343749
-6.519508,40,40.374192
-10.088432,40,40.404617
-6.605071,40,40.434835
-9.203222,40,40.596122
-6.558338,40,40.627406
-5.027226,40,40.658199
-8.684317,40,40.686956
-6.440962,40,40.849269
-6.542123,40,40.880159
-8.665159,40,40.909366
-10.07546,40,40.942947
-16.105761,40,41.113321
-6.563007,40,41.147717
-6.215899,40,41.180944
-6.406847,40,41.213036
-6.71428,40,41.376449
-6.424913,40,41.407289
-25.616123,40,41.43717
-4.048197,40,41.467032
-6.62011,40,41.628178
-4.284478,40,41.658133
-6.048115,40,41.687948
-5.004455,40,41.717275
-7.597403,40,41.881451
-5.435877,40,41.911728
-5.973824,40,41.941247
-5.593717,40,41.970505
-5.167528,40,42.134407
-5.278759,40,42.165847
-7.569133,40,42.195875
-4.797716,40,42.224959
-6.967095,40,42.401112
-6.912678,40,42.432391
-4.983538,40,42.461995
-4.852171,40,42.492708
-6.92873,40,42.656004
-5.555395,40,42.686167
-9.599641,40,42.716188
-6.306196,40,42.745635
-7.223706,40,42.912118
-4.614396,40,42.943089
-6.033682,40,42.973343
-6.87213,40,43.001951
-4.91883,40,43.1622
-7.1299,40,43.193025
-6.897802,40,43.222729
-3.671111,40,43.252082
-5.169357,40,43.422232
-4.287974,40,43.45327
-5.243301,40,43.483718
-5.696251,40,43.512993
-5.523185,40,43.676871
-4.927973,40,43.707538
-9.589761,40,43.73792
-5.50739,40,43.767486
-5.214074,40,43.928117
-4.398057,40,43.95849
-4.240319,40,43.987559
-7.900044,40,44.016668
-4.613804,40,44.179267
-4.030514,40,44.210214
-5.659518,40,44.239891
-4.024393,40,44.269507
-8.088659,40,44.432352
-6.485897,40,44.463303
-4.756937,40,44.492398
-5.563194,40,44.521448
-6.179012,40,44.681567
-6.972384,40,44.71198
-5.135793,40,44.742401
-6.734542,40,44.772345
-4.548862,40,44.935995
-3.794707,40,44.966665
-5.780419,40,44.996254
-6.170615,40,45.02569
-9.023907,40,45.187919
-4.346496,40,45.218996
-7.349487,40,45.24859
-8.510896,40,45.277901
-3.678307,40,45.439875
-4.306664,40,45.469724
-5.541388,40,45.498575
-7.797733,40,45.527991
-5.373537,40,45.692141
-4.507273,40,45.72128
-5.309985,40,45.750713
-3.847398,40,45.780218
-5.040872,40,45.944044
-7.343085,40,45.974697
-10.588071,40,46.004357
-6.898815,40,46.033762
-10.470194,40,46.201344
-3.855978,40,46.231227
-3.562539,40,46.2605
-9.127557,40,46.289415
-4.119083,40,46.451653
-7.276608,40,46.481561
-4.44397,40,46.510946
-4.354732,40,46.540272
-4.619523,40,46.701651
-6.170238,40,46.732008
-4.958617,40,46.762717
-5.591086,40,46.792038
-4.626797,40,46.955142
-4.94515,40,46.984949
-5.123611,40,47.013489
-3.671336,40,47.042805
-3.758682,40,47.208044
-5.573097,40,47.238266
-4.697196,40,47.269156
-6.046237,40,47.299262
-4.360781,40,47.467488
-3.501371,40,47.497402
-4.950183,40,47.527343
-4.590646,40,47.557003
-4.780268,40,47.721681
-6.111764,40,47.751853
-5.888663,40,47.781054
-3.847793,40,47.811166
-4.014342,40,47.977089
-9.045405,40,48.007395
-3.702849,40,48.037746
-3.840062,40,48.067982
-3.62514,40,48.230767
-6.219995,40,48.262103
-4.015255,40,48.292197
-7.413737,40,48.321791
-3.366349,40,48.490644
-5.114781,40,48.524055
-6.555188,40,48.554722
-3.412277,40,48.584167
-3.590854,40,48.752326
-9.380719,40,48.785522
-2.988306,40,48.816383
-5.996477,40,48.845748
-5.930078,40,49.006725
-4.110964,40,49.036749
-4.894594,40,49.066188
-3.164833,40,49.095636
-8.846266,40,49.258938
-4.506184,40,49.288806
-6.097069,40,49.318789
-4.857218,40,49.349001
-4.975444,40,49.511545
-7.81153,40,49.542225
-3.675245,40,49.571923
-5.074027,40,49.601983
-3.038212,40,49.765015
-5.862132,40,49.79614
-4.775528,40,49.825481
-3.703218,40,49.854463
-3.632683,40,50.016459
-2.946813,40,50.047025
-5.203081,40,50.076313
-3.544064,40,50.105668
-7.266542,40,50.268903
-3.556647,40,50.300941
-6.059265,40,50.331141
-3.490607,40,50.360658
-4.452298,40,50.529971
-4.241572,40,50.560947
-8.471841,40,50.590719
-3.330966,40,50.620285
-4.067674,40,50.781248
-5.633068,40,50.811856
-3.206159,40,50.844365
-3.657206,40,50.874969
-5.451537,40,51.043268
-3.518513,40,51.078655
-4.593688,40,51.113041
-3.925877,40,51.147112
-18.42515,40,51.310506
-3.477445,40,51.340967
-5.431657,40,51.371395
-5.199239,40,51.400692
-4.737494,40,51.566116
-4.352634,40,51.596531
-3.547438,40,51.626395
-3.098036,40,51.655052
-4.033059,40,51.824618
-4.658116,40,51.855775
-3.930783,40,51.885695
-5.951874,40,51.915096
-3.17027,40,52.077054
-5.374795,40,52.107985
-3.91626,40,52.138796
-7.712433,40,52.171113
-3.743775,40,52.330127
-3.183539,40,52.360307
-4.094413,40,52.391006
-3.204439,40,52.420198
-3.932568,40,52.582791
-5.759997,40,52.613386
-3.023158,40,52.642821
-6.576367,40,52.6718
-3.324151,40,52.835156
-3.534389,40,52.865873
-5.540335,40,52.894768
-3.248835,40,52.92383
-4.695617,40,53.087551
-4.353617,40,53.118639
-2.709876,40,53.148154
-2.62613,40,53.177108
-6.109031,40,53.338985
-3.246081,40,53.368888
-5.979408,40,53.397909
-3.187008,40,53.426188
-2.747152,40,53.609455
-2.58452,40,53.639565
-3.573605,40,53.668997
-2.597815,40,53.698426
-6.867676,40,53.86526
-7.102275,40,53.895898
-4.784674,40,53.926033
-4.904239,40,53.955346
-2.493684,40,54.11672
-4.541296,40,54.146251
-3.20065,40,54.176137
-5.037385,40,54.205254
-2.246481,40,54.37042
-3.261831,40,54.40074
-2.427716,40,54.431273
-2.65433,40,54.460495
-3.992274,40,54.628886
-3.269515,40,54.659673
-13.404778,40,54.689565
-5.192731,40,54.718575
-3.968805,40,54.885176
-3.016759,40,54.915646
-7.59875,40,54.946328
-3.868328,40,54.976777
-4.319096,40,55.138398
-2.496662,40,55.168537
-2.32566,40,55.19827
-4.212743,40,55.227653
-4.114016,40,55.39202
-3.409404,40,55.422353
-2.52149,40,55.452755
-5.796145,40,55.481462
-3.310766,40,55.646866
-21.315744,40,55.677542
-3.423498,40,55.708533
-1.759947,40,55.737944
-2.932944,40,55.906007
-4.498628,40,55.93636
-3.435484,40,55.965259
-3.19686,40,55.994764
-2.675096,40,56.161499
-3.12907,40,56.191878
-4.080761,40,56.220614
-3.833284,40,56.250191
-2.708393,40,56.41237
-4.127765,40,56.442546
-4.290043,40,56.473383
-3.173105,40,56.503792
-2.874187,40,56.672515
-1.990288,40,56.703548
-3.136071,40,56.734304
-2.647637,40,56.765896
-2.823053,40,56.929699
-5.504307,40,56.961179
-2.257883,40,56.991066
-1.962943,40,57.023358
-5.505479,40,57.189888
-2.098728,40,57.221353
-3.454639,40,57.25183
-6.19022,40,57.281309
-3.933401,40,57.445768
-2.353632,40,57.476835
-2.045492,40,57.507928
-2.069833,40,57.539693
-3.350752,40,57.706217
-1.92743,40,57.738458
-2.687373,40,57.769155
-3.630143,40,57.800325
-2.956875,40,57.973594
-2.305611,40,58.004743
-3.881214,40,58.035303
-2.30363,40,58.070613
-2.335507,40,58.23235
-2.002736,40,58.262369
-3.037017,40,58.293089
-2.461042,40,58.322984
-4.448579,40,58.487246
-5.744852,40,58.518012
-2.003828,40,58.547167
-3.34148,40,58.57662
-3.902787,40,58.740028
-3.092899,40,58.770022
-3.603482,40,58.800121
-4.020049,40,58.829674
-3.455542,40,58.99444
-2.751043,40,59.025367
-3.664068,40,59.055785
-3.697857,40,59.084819
-4.388304,40,59.247134
-2.010985,40,59.277738
-3.157936,40,59.308322
-4.706065,40,59.336802
-2.175803,40,59.499429
-3.462047,40,59.530449
-4.475444,40,59.560091
-3.802162,40,59.588917
-1.660583,40,59.751604
-1.793651,40,59.781647
-4.943817,40,59.810661
-2.597153,40,59.839774
-2.742844,40,60.002398
-2.847181,40,60.032843
-1.777006,40,60.061552
-3.919706,40,60.090391
-2.08399,40,60.254187
-2.456304,40,60.284176
-2.017822,40,60.31364
-1.710298,40,60.342673
-2.414351,40,60.504768
-2.185831,40,60.534973
-2.0858,40,60.56585
-2.900372,40,60.595308
-2.537176,40,60.756565
-3.278788,40,60.78698
-3.718378,40,60.816448
-3.368105,40,60.845872
-2.340441,40,61.008774
-1.858728,40,61.040277
-3.900047,40,61.069639
-2.770926,40,61.099996
-5.576537,40,61.263065
-2.952385,40,61.294224
-2.233542,40,61.324421
-3.150473,40,61.354049
-1.783047,40,61.532379
-3.468279,40,61.564329
-2.709864,40,61.59651
-1.942056,40,61.629304
-3.17735,40,61.800927
-2.46712,40,61.831943
-2.146965,40,61.862061
-2.18162,40,61.892067
-3.278638,40,62.054174
-3.18277,40,62.084174
-1.905477,40,62.115007
-2.078074,40,62.145457
-4.118398,40,62.314942
-2.447521,40,62.345123
-2.81491,40,62.374005
-2.506986,40,62.403721
-2.613658,40,62.569927
-2.827827,40,62.600084
-1.679503,40,62.630425
-1.739346,40,62.661348
-2.382002,40,62.82658
-2.158747,40,62.857745
-3.933791,40,62.886973
-2.491846,40,62.916351
-2.101805,40,63.08042
-2.845234,40,63.110646
-1.508663,40,63.140576
-2.629187,40,63.169559
-4.409534,40,63.333241
-3.238923,40,63.363456
-2.71526,40,63.392859
-2.961153,40,63.421927
-1.348487,40,63.584069
-1.727659,40,63.613798
-2.796761,40,63.644326
-1.799264,40,63.674828
-2.56137,40,63.840933
-1.692061,40,63.871182
-2.647042,40,63.900038
-2.842533,40,63.929891
-3.556126,40,64.092876
-1.660798,40,64.123984
-4.834013,40,64.156903
-3.49914,40,64.186793
-3.260769,40,64.357122
-2.508664,40,64.387499
-2.553996,40,64.416653
-3.500504,40,64.445436
-2.098823,40,64.610366
-1.34522,40,64.639883
-2.154964,40,64.671027
-3.116089,40,64.705966
-3.056505,40,64.873364
-2.092373,40,64.903954
-1.942043,40,64.933222
-1.386654,40,64.963174
-1.495324,40,65.130307
-1.673803,40,65.160683
-3.911803,40,65.191354
-1.157749,40,65.220978
-0.715819,40,65.388918
-1.411753,40,65.41855
-1.230949,40,65.448631
-0.966327,40,65.478419
-2.231833,40,65.640575
-2.002528,40,65.670343
-2.628992,40,65.699743
-5.056208,40,65.729013
-1.497352,40,65.895609
-6.60812,40,65.926724
-1.502813,40,65.957467
-1.208005,40,65.9871
-2.243246,40,66.14867
-4.579382,40,66.179926
-2.419627,40,66.211796
-1.647191,40,66.241315
-1.265965,40,66.40241
-2.147528,40,66.432011
-1.515529,40,66.460757
-2.060174,40,66.489979
-2.171021,40,66.65246
-1.801644,40,66.684045
-1.058047,40,66.715039
-1.855348,40,66.744627
-1.988624,40,66.908043
-1.814925,40,66.939334
-3.120961,40,66.970273
-0.799179,40,66.999431
-2.005966,40,67.16236
-2.906333,40,67.19388
-2.463009,40,67.223611
-5.556099,40,67.253236
-1.719657,40,67.414915
-1.876954,40,67.445387
-1.37468,40,67.475346
-8.252231,40,67.504398
-2.345467,40,67.666671
-2.112985,40,67.696692
-1.186157,40,67.726929
-2.775893,40,67.756377
-1.521017,40,67.921279
-1.352168,40,67.954499
-0.978307,40,67.988559
-1.192452,40,68.023717
-5.15907,40,68.194008
-1.648025,40,68.228723
-1.753601,40,68.262439
-1.827425,40,68.295633
-0.624894,40,68.457767
-1.276924,40,68.488995
-1.272154,40,68.518031
-1.781253,40,68.547275
-1.941008,40,68.70918
-1.310662,40,68.740299
-2.384876,40,68.770038
-1.887966,40,68.799491
-2.706122,40,68.962745
