#{"t_start": 1602351007.2688694, "env_id": "lowthrust-v0"}
r,l,t
-290.724622,40,7.245634
-339.692124,40,7.2758
-609.092985,40,7.305302
-332.135229,40,7.447417
-382.889307,40,7.478095
-571.065218,40,7.509186
-505.779402,40,7.539907
-521.212653,40,7.680884
-386.036643,40,7.712024
-304.19643,40,7.741785
-453.013027,40,7.771619
-435.172385,40,7.91522
-339.516301,40,7.946142
-328.577787,40,7.975735
-448.517393,40,8.006072
-448.180495,40,8.147475
-236.836231,40,8.178439
-491.279404,40,8.209432
-492.823582,40,8.238867
-366.907291,40,8.381869
-265.748395,40,8.412579
-449.151115,40,8.442297
-305.394684,40,8.472283
-483.501092,40,8.61603
-254.471986,40,8.647507
-274.736583,40,8.677223
-285.874043,40,8.707156
-517.788923,40,8.84953
-338.727184,40,8.879935
-268.601153,40,8.911314
-387.401266,40,8.94225
-295.807881,40,9.086361
-326.941213,40,9.118333
-277.36033,40,9.148688
-440.375687,40,9.178934
-337.217138,40,9.322655
-384.264203,40,9.354258
-340.365593,40,9.385703
-275.249005,40,9.415475
-168.096459,40,9.559157
-236.908914,40,9.594501
-287.393397,40,9.625598
-406.247978,40,9.655054
-224.597358,40,9.796041
-293.75414,40,9.826178
-159.221801,40,9.85546
-332.013662,40,9.885152
-211.411408,40,10.025573
-232.69828,40,10.057
-396.119202,40,10.087771
-423.087343,40,10.118861
-325.923063,40,10.260942
-239.172538,40,10.292366
-220.323244,40,10.323393
-323.511891,40,10.35384
-171.897313,40,10.495875
-266.255241,40,10.526771
-292.714381,40,10.557274
-233.801688,40,10.587917
-257.966084,40,10.732084
-264.221431,40,10.763991
-125.273719,40,10.793549
-206.024523,40,10.822767
-172.505535,40,10.964736
-74.841123,40,10.996155
-166.267567,40,11.027801
-194.969211,40,11.058366
-117.316919,40,11.200927
-238.227062,40,11.231791
-116.106281,40,11.261492
-254.432099,40,11.290811
-205.040278,40,11.431245
-306.529078,40,11.461673
-163.995737,40,11.492735
-223.497738,40,11.523105
-279.036723,40,11.666658
-187.187003,40,11.6989
-144.488465,40,11.730109
-345.104248,40,11.75993
-207.137733,40,11.901654
-92.697242,40,11.932691
-85.916255,40,11.962323
-300.083243,40,11.992106
-240.307637,40,12.133628
-172.057061,40,12.164097
-230.664315,40,12.193542
-189.553001,40,12.224456
-142.125579,40,12.366191
-154.563025,40,12.397027
-174.018476,40,12.427035
-190.573771,40,12.457413
-157.445237,40,12.600096
-185.640693,40,12.632625
-190.787974,40,12.662761
-170.335698,40,12.694233
-167.267447,40,12.836407
-175.787272,40,12.868352
-115.223299,40,12.898572
-227.712599,40,12.928581
-241.00022,40,13.075906
-204.369473,40,13.106985
-56.097128,40,13.137159
-164.874747,40,13.166984
-173.921655,40,13.311653
-191.5558,40,13.344175
-136.407261,40,13.373892
-203.717237,40,13.403376
-195.644828,40,13.548643
-193.363759,40,13.580028
-93.801024,40,13.611303
-165.514605,40,13.64139
-79.831104,40,13.783617
-59.803821,40,13.814747
-77.348785,40,13.845665
-212.766482,40,13.876447
-182.167984,40,14.019519
-53.306995,40,14.050893
-148.248432,40,14.081106
-137.935481,40,14.110226
-71.67472,40,14.251575
-148.683082,40,14.281214
-150.219123,40,14.311863
-127.261403,40,14.342678
-67.549417,40,14.484464
-57.139849,40,14.51624
-242.97099,40,14.546834
-82.962571,40,14.57683
-158.626645,40,14.720006
-74.082582,40,14.752406
-101.461454,40,14.782591
-89.317079,40,14.813164
-199.589015,40,14.957383
-154.559069,40,14.988753
-123.270392,40,15.018143
-158.436486,40,15.049279
-73.665882,40,15.190792
-103.766337,40,15.221989
-138.336311,40,15.25248
-118.124705,40,15.281895
-110.884033,40,15.422446
-57.114731,40,15.45404
-26.39716,40,15.484838
-121.761592,40,15.514915
-63.279352,40,15.658081
-130.92279,40,15.689888
-46.916919,40,15.720921
-66.332913,40,15.751845
-20.767402,40,15.894889
-180.844214,40,15.924097
-74.867706,40,15.953464
-63.42283,40,15.983208
-62.048344,40,16.124461
-73.842172,40,16.15583
-61.364115,40,16.186383
-69.04419,40,16.216981
-73.365376,40,16.358368
-31.440743,40,16.390523
-36.418368,40,16.421481
-92.376623,40,16.451576
-94.324054,40,16.593969
-108.434451,40,16.6248
-54.042534,40,16.654102
-86.885497,40,16.684024
-72.939699,40,16.826329
-59.512535,40,16.857465
-124.32333,40,16.887694
-99.45132,40,16.919438
-71.469676,40,17.060819
-63.465722,40,17.091938
-23.631506,40,17.120762
-49.827588,40,17.150829
-43.258801,40,17.293355
-53.30064,40,17.324174
-60.49204,40,17.353909
-38.17494,40,17.385104
-32.360737,40,17.527941
-44.265133,40,17.559729
-86.65315,40,17.589144
-120.79218,40,17.627201
-48.175003,40,17.770083
-58.21739,40,17.802334
-42.50713,40,17.832844
-22.454027,40,17.864012
-67.142467,40,18.006723
-73.441066,40,18.03714
-12.095553,40,18.067694
-63.738835,40,18.097631
-15.213468,40,18.237705
-75.566013,40,18.267873
-24.762841,40,18.297562
-66.435904,40,18.328249
-32.038718,40,18.471786
-75.9623,40,18.502073
-39.173345,40,18.531044
-46.54581,40,18.560791
-88.853914,40,18.704941
-35.129831,40,18.736596
-25.921543,40,18.766101
-13.667739,40,18.795934
-20.583338,40,18.938904
-10.984124,40,18.971018
