         # x	           y	           z	          vx	          vy	          vz
   0.9600407	  -0.3083139	   0.0000038	   0.2895388	   0.9484878	  -0.0000154
   0.9642885	  -0.2940179	   0.0000035	   0.2754216	   0.9529066	  -0.0000154
   0.9683235	  -0.2796571	   0.0000033	   0.2612345	   0.9571179	  -0.0000155
   0.9721446	  -0.2652345	   0.0000031	   0.2469804	   0.9611205	  -0.0000155
   0.9757509	  -0.2507532	   0.0000028	   0.2326623	   0.9649132	  -0.0000156
   0.9791414	  -0.2362166	   0.0000026	   0.2182832	   0.9684951	  -0.0000156
   0.9823153	  -0.2216276	   0.0000024	   0.2038462	   0.9718650	  -0.0000156
   0.9852716	  -0.2069896	   0.0000021	   0.1893543	   0.9750219	  -0.0000157
   0.9880097	  -0.1923058	   0.0000019	   0.1748106	   0.9779648	  -0.0000157
   0.9905287	  -0.1775792	   0.0000017	   0.1602182	   0.9806928	  -0.0000157
   0.9928279	  -0.1628133	   0.0000014	   0.1455801	   0.9832050	  -0.0000157
   0.9949066	  -0.1480113	   0.0000012	   0.1308996	   0.9855006	  -0.0000158
   0.9967644	  -0.1331763	   0.0000010	   0.1161798	   0.9875788	  -0.0000158
   0.9984005	  -0.1183118	   0.0000007	   0.1014238	   0.9894388	  -0.0000158
   0.9998144	  -0.1034209	   0.0000005	   0.0866348	   0.9910798	  -0.0000158
   1.0010058	  -0.0885070	   0.0000002	   0.0718160	   0.9925013	  -0.0000158
   1.0019741	  -0.0735734	   0.0000000	   0.0569707	   0.9937025	  -0.0000158
   1.0027190	  -0.0586234	  -0.0000002	   0.0421020	   0.9946830	  -0.0000158
   1.0032402	  -0.0436603	  -0.0000005	   0.0272132	   0.9954422	  -0.0000158
   1.0035373	  -0.0286874	  -0.0000007	   0.0123076	   0.9959796	  -0.0000158
   1.0036103	  -0.0137081	  -0.0000009	  -0.0026116	   0.9962947	  -0.0000158
   1.0034587	   0.0012742	  -0.0000012	  -0.0175412	   0.9963871	  -0.0000158
   1.0030827	   0.0162562	  -0.0000014	  -0.0324777	   0.9962566	  -0.0000157
   1.0024820	   0.0312346	  -0.0000016	  -0.0474179	   0.9959028	  -0.0000157
   1.0016566	   0.0462060	  -0.0000019	  -0.0623584	   0.9953255	  -0.0000157
   1.0006066	   0.0611671	  -0.0000021	  -0.0772961	   0.9945245	  -0.0000157
   0.9993321	   0.0761144	  -0.0000024	  -0.0922274	   0.9934995	  -0.0000156
   0.9978330	   0.0910446	  -0.0000026	  -0.1071492	   0.9922506	  -0.0000156
   0.9961097	   0.1059544	  -0.0000028	  -0.1220579	   0.9907776	  -0.0000156
   0.9941623	   0.1208403	  -0.0000031	  -0.1369503	   0.9890806	  -0.0000155
   0.9919911	   0.1356990	  -0.0000033	  -0.1518231	   0.9871595	  -0.0000155
   0.9895965	   0.1505271	  -0.0000035	  -0.1666727	   0.9850146	  -0.0000154
   0.9869787	   0.1653213	  -0.0000038	  -0.1814959	   0.9826459	  -0.0000154
   0.9841383	   0.1800782	  -0.0000040	  -0.1962893	   0.9800536	  -0.0000153
   0.9810757	   0.1947945	  -0.0000042	  -0.2110495	   0.9772381	  -0.0000152
