#{"t_start": 1602351007.3132186, "env_id": "lowthrust-v0"}
r,l,t
-496.029815,40,8.397917
-301.145896,40,8.427912
-163.602238,40,8.571664
-474.687547,40,8.60313
-188.037157,40,8.632843
-431.64397,40,8.662773
-335.938441,40,8.805143
-350.290922,40,8.835532
-250.810463,40,8.866928
-236.682519,40,8.897909
-399.038485,40,9.041952
-426.226645,40,9.073947
-377.325962,40,9.104306
-338.83957,40,9.13458
-336.332864,40,9.27828
-295.374158,40,9.309886
-176.200475,40,9.341328
-404.911944,40,9.371088
-499.153144,40,9.514795
-225.939777,40,9.550118
-486.639251,40,9.581204
-228.471229,40,9.610683
-127.592092,40,9.751662
-256.549721,40,9.781789
-251.111403,40,9.811073
-431.636643,40,9.840787
-253.701933,40,9.981224
-162.123089,40,10.012609
-252.34188,40,10.0434
-294.69111,40,10.074472
-136.967625,40,10.216545
-179.511955,40,10.248006
-308.414287,40,10.279002
-247.237451,40,10.309471
-324.843898,40,10.451517
-287.118564,40,10.48238
-123.472744,40,10.512876
-238.179868,40,10.543551
-292.008659,40,10.687689
-249.240796,40,10.719619
-282.753021,40,10.749168
-246.584867,40,10.778384
-276.042152,40,10.920376
-176.089064,40,10.951776
-158.027742,40,10.983434
-180.373037,40,11.013966
-154.490628,40,11.156559
-176.012315,40,11.187404
-391.291937,40,11.217101
-212.796457,40,11.246451
-142.894067,40,11.38686
-236.491386,40,11.417311
-178.786434,40,11.448385
-171.383475,40,11.478738
-255.610174,40,11.622292
-128.179575,40,11.654539
-283.060297,40,11.685723
-252.960716,40,11.715562
-219.447498,40,11.857273
-229.887362,40,11.888318
-78.281614,40,11.917936
-116.604223,40,11.947732
-217.31003,40,12.089241
-143.831322,40,12.119728
-111.429035,40,12.149169
-76.709802,40,12.180098
-161.316996,40,12.321808
-126.107024,40,12.352661
-189.662767,40,12.382652
-248.67448,40,12.41303
-230.499082,40,12.555712
-178.504377,40,12.588259
-209.184031,40,12.618411
-212.798803,40,12.649843
-130.250382,40,12.792037
-157.637604,40,12.823971
-124.425119,40,12.854215
-241.932827,40,12.884197
-126.602317,40,13.031551
-140.017151,40,13.062632
-190.143469,40,13.092807
-157.83073,40,13.122603
-122.269093,40,13.26725
-212.150549,40,13.299774
-84.008509,40,13.329482
-177.445674,40,13.359006
-148.507561,40,13.504277
-119.788914,40,13.535656
-188.213783,40,13.566944
-140.422247,40,13.597016
-79.792807,40,13.739217
-106.903686,40,13.770361
-121.42419,40,13.80132
-125.464452,40,13.832051
-106.007427,40,13.975135
-101.546759,40,14.006496
-82.256793,40,14.036732
-105.012354,40,14.065816
-113.575565,40,14.207166
-100.788915,40,14.236858
-131.455618,40,14.267441
-136.358361,40,14.298302
-57.307332,40,14.440081
-137.808447,40,14.471845
-155.901133,40,14.502474
-164.147613,40,14.532458
-55.864971,40,14.675649
-62.026613,40,14.708031
-115.232097,40,14.738208
-78.502899,40,14.768788
-112.045833,40,14.913003
-80.268754,40,14.944369
-56.400692,40,14.973777
-171.642323,40,15.004919
-153.806816,40,15.146411
-146.739484,40,15.177577
-124.95918,40,15.208094
-83.182949,40,15.2375
-127.790213,40,15.378094
-83.474321,40,15.409678
-56.62178,40,15.440464
-47.090018,40,15.470543
-95.453985,40,15.613697
-119.201655,40,15.645503
-99.125316,40,15.676554
-71.158723,40,15.707472
-53.552964,40,15.850513
-92.359212,40,15.879713
-81.325336,40,15.909098
-99.687419,40,15.938841
-110.404801,40,16.080099
-97.671456,40,16.111462
-98.984407,40,16.14202
-109.98581,40,16.172606
-101.783876,40,16.313983
-12.514457,40,16.346158
-73.100381,40,16.377078
-38.014995,40,16.407201
-37.182658,40,16.54959
-78.349333,40,16.580418
-46.862908,40,16.60973
-107.683761,40,16.639627
-31.701105,40,16.781946
-85.987066,40,16.81308
-81.926877,40,16.84331
-72.72572,40,16.875068
-107.034461,40,17.016418
-82.319059,40,17.047551
-130.897112,40,17.076364
-49.076919,40,17.106445
-73.362677,40,17.248992
-38.145695,40,17.27979
-77.115179,40,17.309526
-92.602164,40,17.340724
-26.057077,40,17.483532
-94.118619,40,17.515353
-96.086992,40,17.544765
-39.571668,40,17.582824
-116.251298,40,17.725702
-34.922505,40,17.757953
-98.414955,40,17.788489
-36.461164,40,17.819615
-76.008186,40,17.962317
-44.32126,40,17.992727
-16.286528,40,18.023318
-36.843639,40,18.053254
-46.61412,40,18.193321
-60.963871,40,18.223496
-78.471417,40,18.253183
-36.478433,40,18.283869
-57.290869,40,18.427402
-18.439983,40,18.45768
-30.000732,40,18.486642
-68.43279,40,18.516355
-44.640735,40,18.660593
-63.732067,40,18.69226
-45.123502,40,18.721728
-14.345894,40,18.751533
-36.43045,40,18.89454
-52.036609,40,18.926619
